DE_union_geneID	DE_union_transID
ENSG00000107833	ENST00000370110
ENSG00000107864	ENST00000265997
ENSG00000107938	ENST00000356792
ENSG00000107957	ENST00000369774
ENSG00000107960	ENST00000369764
ENSG00000107968	ENST00000263056
ENSG00000108018	ENST00000263054
ENSG00000108055	ENST00000361804
ENSG00000108064	ENST00000487519
ENSG00000108106	ENST00000264552
ENSG00000108107	ENST00000344063
ENSG00000108176	ENST00000225171
ENSG00000108179	ENST00000225174
ENSG00000108219	ENST00000372158
ENSG00000108298	ENST00000678573
ENSG00000108384	ENST00000461271
ENSG00000108387	ENST00000672673
ENSG00000108406	ENST00000251241
ENSG00000108423	ENST00000325752
ENSG00000108424	ENST00000583648
ENSG00000108506	ENST00000251334
ENSG00000108515	ENST00000323997
ENSG00000108556	ENST00000649488
ENSG00000108557	ENST00000353383
ENSG00000108559	ENST00000700538
ENSG00000108561	ENST00000225698
ENSG00000108578	ENST00000261714
ENSG00000108654	ENST00000585111
ENSG00000108671	ENST00000261712
ENSG00000108679	ENST00000262776
ENSG00000108691	ENST00000580907
ENSG00000108771	ENST00000251642
ENSG00000108786	ENST00000585807
ENSG00000108797	ENST00000264638
ENSG00000108799	ENST00000428826
ENSG00000108821	ENST00000225964
ENSG00000108840	ENST00000225983
ENSG00000108846	ENST00000285238
ENSG00000108848	ENST00000505658
ENSG00000108852	ENST00000612133
ENSG00000108883	ENST00000426333
ENSG00000108932	ENST00000327268
ENSG00000109265	ENST00000682029
ENSG00000109321	ENST00000395748
ENSG00000109323	ENST00000644159
ENSG00000109445	ENST00000262990
ENSG00000109452	ENST00000513000
ENSG00000109475	ENST00000394668
ENSG00000109501	ENST00000682275
ENSG00000109606	ENST00000336812
ENSG00000109610	ENST00000382120
ENSG00000109680	ENST00000264866
ENSG00000109686	ENST00000409598
ENSG00000109743	ENST00000382346
ENSG00000109805	ENST00000251496
ENSG00000109814	ENST00000316423
ENSG00000109846	ENST00000533971
ENSG00000109861	ENST00000524463
ENSG00000109881	ENST00000317945
ENSG00000109906	ENST00000335953
ENSG00000109920	ENST00000263773
ENSG00000109971	ENST00000532636
ENSG00000110002	ENST00000456829
ENSG00000110013	ENST00000263593
ENSG00000110057	ENST00000227471
ENSG00000110066	ENST00000304363
ENSG00000110075	ENST00000393800
ENSG00000110080	ENST00000676545
ENSG00000110090	ENST00000265641
ENSG00000110092	ENST00000227507
ENSG00000110107	ENST00000227524
ENSG00000110172	ENST00000529726
ENSG00000110218	ENST00000227638
ENSG00000110318	ENST00000263468
ENSG00000110422	ENST00000303296
ENSG00000110435	ENST00000448838
ENSG00000110446	ENST00000227880
ENSG00000110583	ENST00000377793
ENSG00000110651	ENST00000475945
ENSG00000110693	ENST00000683767
ENSG00000110696	ENST00000228136
ENSG00000110700	ENST00000525634
ENSG00000110713	ENST00000359171
ENSG00000110719	ENST00000265686
ENSG00000110721	ENST00000265689
ENSG00000110756	ENST00000349215
ENSG00000110811	ENST00000290510
ENSG00000110852	ENST00000228438
ENSG00000110876	ENST00000550948
ENSG00000110881	ENST00000228468
ENSG00000110955	ENST00000262030
ENSG00000110958	ENST00000614328
ENSG00000110987	ENST00000538010
ENSG00000111052	ENST00000552864
ENSG00000111057	ENST00000550600
ENSG00000111058	ENST00000548058
ENSG00000111077	ENST00000314276
ENSG00000111110	ENST00000228705
ENSG00000111142	ENST00000323666
ENSG00000111144	ENST00000228740
ENSG00000111145	ENST00000228741
ENSG00000111186	ENST00000397196
ENSG00000111199	ENST00000675670
ENSG00000111231	ENST00000543199
ENSG00000111247	ENST00000228843
ENSG00000111266	ENST00000298573
ENSG00000111300	ENST00000261745
ENSG00000111321	ENST00000228918
ENSG00000111328	ENST00000542174
ENSG00000111331	ENST00000681497
ENSG00000111335	ENST00000680122
ENSG00000111344	ENST00000546530
ENSG00000111364	ENST00000238146
ENSG00000111445	ENST00000392542
ENSG00000111530	ENST00000545606
ENSG00000111581	ENST00000229179
ENSG00000111602	ENST00000553532
ENSG00000111605	ENST00000435070
ENSG00000111641	ENST00000541778
ENSG00000111642	ENST00000645022
ENSG00000111665	ENST00000422785
ENSG00000111670	ENST00000299314
ENSG00000111674	ENST00000535366
ENSG00000111696	ENST00000392876
ENSG00000111716	ENST00000396076
ENSG00000111727	ENST00000229330
ENSG00000111799	ENST00000322507
ENSG00000111801	ENST00000244519
ENSG00000111859	ENST00000379446
ENSG00000111877	ENST00000619706
ENSG00000111885	ENST00000368468
ENSG00000111906	ENST00000398153
ENSG00000111913	ENST00000259698
ENSG00000111981	ENST00000229708
ENSG00000112029	ENST00000367241
ENSG00000112081	ENST00000373715
ENSG00000112118	ENST00000616552
ENSG00000112137	ENST00000687600
ENSG00000112159	ENST00000369393
ENSG00000112208	ENST00000370693
ENSG00000112242	ENST00000346618
ENSG00000112280	ENST00000357250
ENSG00000112290	ENST00000392588
ENSG00000112294	ENST00000357578
ENSG00000112297	ENST00000633556
ENSG00000112306	ENST00000230050
ENSG00000112312	ENST00000230056
ENSG00000112319	ENST00000355286
ENSG00000112339	ENST00000367837
ENSG00000112343	ENST00000357085
ENSG00000112365	ENST00000698513
ENSG00000112394	ENST00000368851
ENSG00000112414	ENST00000230173
ENSG00000112531	ENST00000361752
ENSG00000112541	ENST00000539869
ENSG00000112576	ENST00000511642
ENSG00000112578	ENST00000230340
ENSG00000112592	ENST00000230354
ENSG00000112742	ENST00000509894
ENSG00000112769	ENST00000230538
ENSG00000112787	ENST00000434748
ENSG00000112837	ENST00000369663
ENSG00000112972	ENST00000325110
ENSG00000113013	ENST00000677066
ENSG00000113083	ENST00000231004
ENSG00000113263	ENST00000422843
ENSG00000113319	ENST00000265080
ENSG00000113360	ENST00000344624
ENSG00000113368	ENST00000261366
ENSG00000113369	ENST00000265138
ENSG00000113441	ENST00000231368
ENSG00000113460	ENST00000336767
ENSG00000113504	ENST00000264930
ENSG00000113569	ENST00000231498
ENSG00000113580	ENST00000343796
ENSG00000113657	ENST00000343218
ENSG00000113721	ENST00000261799
ENSG00000113739	ENST00000265087
ENSG00000113810	ENST00000344722
ENSG00000113916	ENST00000621333
ENSG00000114019	ENST00000249883
ENSG00000114023	ENST00000692876
ENSG00000114126	ENST00000489671
ENSG00000114166	ENST00000263754
ENSG00000114200	ENST00000264381
ENSG00000114251	ENST00000474267
ENSG00000114270	ENST00000328333
ENSG00000114315	ENST00000232424
ENSG00000114346	ENST00000540509
ENSG00000114353	ENST00000422163
ENSG00000114391	ENST00000469605
ENSG00000114480	ENST00000429644
ENSG00000114541	ENST00000398540
ENSG00000114547	ENST00000504401
ENSG00000114631	ENST00000342480
ENSG00000114646	ENST00000383738
ENSG00000114686	ENST00000264995
ENSG00000114698	ENST00000354952
ENSG00000114738	ENST00000446044
ENSG00000114739	ENST00000352511
ENSG00000114767	ENST00000232888
ENSG00000114770	ENST00000334444
ENSG00000114784	ENST00000232905
ENSG00000114790	ENST00000356448
ENSG00000114796	ENST00000454652
ENSG00000114853	ENST00000680014
ENSG00000114857	ENST00000232978
ENSG00000114867	ENST00000342981
ENSG00000114902	ENST00000619898
ENSG00000114942	ENST00000392221
ENSG00000114956	ENST00000264093
ENSG00000114993	ENST00000305557
ENSG00000115053	ENST00000322723
ENSG00000115084	ENST00000245680
ENSG00000115107	ENST00000393110
ENSG00000115128	ENST00000233468
ENSG00000115129	ENST00000238721
ENSG00000115138	ENST00000405623
ENSG00000115163	ENST00000335756
ENSG00000115183	ENST00000263635
ENSG00000115233	ENST00000409682
ENSG00000115239	ENST00000406053
ENSG00000115241	ENST00000344034
ENSG00000115267	ENST00000649979
ENSG00000115310	ENST00000337526
ENSG00000115325	ENST00000409429
ENSG00000115368	ENST00000314761
ENSG00000115392	ENST00000696478
ENSG00000115414	ENST00000323926
ENSG00000115415	ENST00000698141
ENSG00000115419	ENST00000320717
ENSG00000115457	ENST00000233809
ENSG00000115461	ENST00000233813
ENSG00000115484	ENST00000394440
ENSG00000115524	ENST00000335508
ENSG00000115526	ENST00000264249
ENSG00000115548	ENST00000409556
ENSG00000115556	ENST00000432688
ENSG00000115594	ENST00000410023
ENSG00000115641	ENST00000409177
ENSG00000115648	ENST00000264605
ENSG00000115661	ENST00000396738
ENSG00000115687	ENST00000403638
ENSG00000115738	ENST00000234091
ENSG00000115756	ENST00000620771
ENSG00000115758	ENST00000699835
ENSG00000115825	ENST00000234179
ENSG00000115828	ENST00000338415
ENSG00000115844	ENST00000234198
ENSG00000115875	ENST00000446327
ENSG00000115884	ENST00000381150
ENSG00000115902	ENST00000234256
ENSG00000115919	ENST00000264170
ENSG00000115942	ENST00000234296
ENSG00000115946	ENST00000263657
ENSG00000115963	ENST00000375734
ENSG00000116001	ENST00000433529
ENSG00000116016	ENST00000263734
ENSG00000116062	ENST00000652107
ENSG00000116120	ENST00000281828
ENSG00000116128	ENST00000234739
ENSG00000116132	ENST00000239461
ENSG00000116161	ENST00000367679
ENSG00000116205	ENST00000234827
ENSG00000116213	ENST00000378322
ENSG00000116221	ENST00000605337
ENSG00000116251	ENST00000234875
ENSG00000116260	ENST00000367602
ENSG00000116285	ENST00000377482
ENSG00000116329	ENST00000234961
ENSG00000116455	ENST00000235090
ENSG00000116478	ENST00000373548
ENSG00000116525	ENST00000291416
ENSG00000116560	ENST00000696553
ENSG00000116574	ENST00000366691
ENSG00000116584	ENST00000673475
ENSG00000116641	ENST00000635253
ENSG00000116649	ENST00000376957
ENSG00000116661	ENST00000354287
ENSG00000116663	ENST00000376753
ENSG00000116670	ENST00000235310
ENSG00000116679	ENST00000367498
ENSG00000116688	ENST00000675231
ENSG00000116731	ENST00000235372
ENSG00000116750	ENST00000367455
ENSG00000116754	ENST00000370949
ENSG00000116761	ENST00000370938
ENSG00000116774	ENST00000393300
ENSG00000116830	ENST00000369466
ENSG00000116918	ENST00000366639
ENSG00000116922	ENST00000486637
ENSG00000116962	ENST00000264187
ENSG00000116984	ENST00000366577
ENSG00000116985	ENST00000372827
ENSG00000117020	ENST00000673466
ENSG00000117036	ENST00000368192
ENSG00000117054	ENST00000680964
ENSG00000117122	ENST00000375535
ENSG00000117139	ENST00000648338
ENSG00000117152	ENST00000421743
ENSG00000117226	ENST00000370481
ENSG00000117228	ENST00000370473
ENSG00000117266	ENST00000360066
ENSG00000117298	ENST00000415912
ENSG00000117308	ENST00000617979
ENSG00000117318	ENST00000374561
ENSG00000117385	ENST00000236040
ENSG00000117395	ENST00000431635
ENSG00000117479	ENST00000236137
ENSG00000117523	ENST00000647382
ENSG00000117525	ENST00000334047
ENSG00000117569	ENST00000609116
ENSG00000117593	ENST00000649067
ENSG00000117600	ENST00000457765
ENSG00000117602	ENST00000374395
ENSG00000117643	ENST00000611903
ENSG00000117650	ENST00000366999
ENSG00000117676	ENST00000374168
ENSG00000117724	ENST00000366955
ENSG00000117748	ENST00000373912
ENSG00000117751	ENST00000373931
ENSG00000117906	ENST00000394885
ENSG00000118004	ENST00000382062
ENSG00000118113	ENST00000236826
ENSG00000118181	ENST00000527673
ENSG00000118193	ENST00000367350
ENSG00000118197	ENST00000447706
ENSG00000118242	ENST00000263268
ENSG00000118257	ENST00000360409
ENSG00000118276	ENST00000306851
ENSG00000118298	ENST00000369111
ENSG00000118322	ENST00000327245
ENSG00000118412	ENST00000551025
ENSG00000118432	ENST00000551417
ENSG00000118473	ENST00000371037
ENSG00000118503	ENST00000421450
ENSG00000118515	ENST00000367858
ENSG00000118523	ENST00000367976
ENSG00000118564	ENST00000341285
ENSG00000118596	ENST00000547379
ENSG00000118600	ENST00000261234
ENSG00000118707	ENST00000373874
ENSG00000118762	ENST00000237596
ENSG00000118785	ENST00000614857
ENSG00000118898	ENST00000345988
ENSG00000118939	ENST00000618773
ENSG00000118965	ENST00000345530
ENSG00000118971	ENST00000676411
ENSG00000118985	ENST00000237853
ENSG00000119041	ENST00000263956
ENSG00000119042	ENST00000443023
ENSG00000119203	ENST00000460593
ENSG00000119285	ENST00000366582
ENSG00000119314	ENST00000458258
ENSG00000119335	ENST00000322030
ENSG00000119508	ENST00000618101
ENSG00000119514	ENST00000375011
ENSG00000119547	ENST00000491143
ENSG00000119596	ENST00000325680
ENSG00000119632	ENST00000556727
ENSG00000119681	ENST00000261978
ENSG00000119705	ENST00000557623
ENSG00000119714	ENST00000650645
ENSG00000119760	ENST00000337768
ENSG00000119772	ENST00000264709
ENSG00000119778	ENST00000238789
ENSG00000119787	ENST00000378954
ENSG00000119862	ENST00000238875
ENSG00000119865	ENST00000263655
ENSG00000119866	ENST00000642384
ENSG00000119912	ENST00000265986
ENSG00000119917	ENST00000679781
ENSG00000119922	ENST00000638108
ENSG00000119927	ENST00000348367
ENSG00000119943	ENST00000370575
ENSG00000119969	ENST00000419900
ENSG00000120054	ENST00000370418
ENSG00000120137	ENST00000239231
ENSG00000120149	ENST00000239243
ENSG00000120215	ENST00000381477
ENSG00000120217	ENST00000381577
ENSG00000120253	ENST00000340413
ENSG00000120254	ENST00000611279
ENSG00000120265	ENST00000464889
ENSG00000120278	ENST00000696526
ENSG00000120306	ENST00000261811
ENSG00000120438	ENST00000321394
ENSG00000120451	ENST00000265909
ENSG00000120594	ENST00000377252
ENSG00000120693	ENST00000379826
ENSG00000120694	ENST00000320027
ENSG00000120708	ENST00000442011
ENSG00000120725	ENST00000265195
ENSG00000120738	ENST00000239938
ENSG00000120756	ENST00000337777
ENSG00000120800	ENST00000261637
ENSG00000120802	ENST00000556029
ENSG00000120832	ENST00000552029
ENSG00000120860	ENST00000240079
ENSG00000120868	ENST00000551964
ENSG00000120875	ENST00000240100
ENSG00000120885	ENST00000316403
ENSG00000120896	ENST00000240123
ENSG00000121005	ENST00000262207
ENSG00000121039	ENST00000240285
ENSG00000121057	ENST00000621116
ENSG00000121060	ENST00000316881
ENSG00000121064	ENST00000262288
ENSG00000121152	ENST00000240423
ENSG00000121297	ENST00000240587
ENSG00000121310	ENST00000371522
ENSG00000121390	ENST00000338910
ENSG00000121481	ENST00000367510
ENSG00000121579	ENST00000240922
ENSG00000121621	ENST00000263181
ENSG00000121691	ENST00000241052
ENSG00000121743	ENST00000241125
ENSG00000121766	ENST00000373714
ENSG00000121774	ENST00000327300
ENSG00000121858	ENST00000241261
ENSG00000121879	ENST00000263967
ENSG00000121898	ENST00000241305
ENSG00000121957	ENST00000406462
ENSG00000121988	ENST00000536680
ENSG00000122042	ENST00000380680
ENSG00000122133	ENST00000479141
ENSG00000122254	ENST00000261374
ENSG00000122257	ENST00000319715
ENSG00000122335	ENST00000644972
ENSG00000122359	ENST00000438331
ENSG00000122378	ENST00000606162
ENSG00000122406	ENST00000370321
ENSG00000122417	ENST00000359242
ENSG00000122420	ENST00000370757
ENSG00000122482	ENST00000370440
ENSG00000122565	ENST00000337620
ENSG00000122566	ENST00000677839
ENSG00000122574	ENST00000242140
ENSG00000122687	ENST00000242257
ENSG00000122691	ENST00000242261
ENSG00000122694	ENST00000396613
ENSG00000122707	ENST00000377966
ENSG00000122778	ENST00000422774
ENSG00000122779	ENST00000343526
ENSG00000122783	ENST00000424142
ENSG00000122861	ENST00000446342
ENSG00000122862	ENST00000242465
ENSG00000122863	ENST00000373115
ENSG00000122870	ENST00000373886
ENSG00000122912	ENST00000609923
ENSG00000122952	ENST00000373944
ENSG00000122970	ENST00000242591
ENSG00000123064	ENST00000314045
ENSG00000123091	ENST00000242719
ENSG00000123094	ENST00000689635
ENSG00000123095	ENST00000242728
ENSG00000123146	ENST00000242786
ENSG00000123191	ENST00000242839
ENSG00000123200	ENST00000679008
ENSG00000123219	ENST00000396679
ENSG00000123240	ENST00000378748
ENSG00000123342	ENST00000322569
ENSG00000123352	ENST00000553127
ENSG00000123358	ENST00000545748
ENSG00000123364	ENST00000243056
ENSG00000123374	ENST00000266970
ENSG00000123384	ENST00000243077
ENSG00000123473	ENST00000337817
ENSG00000123485	ENST00000411486
ENSG00000123545	ENST00000316149
ENSG00000123560	ENST00000612423
ENSG00000123562	ENST00000433176
ENSG00000123575	ENST00000493442
ENSG00000123607	ENST00000679799
ENSG00000123609	ENST00000243346
ENSG00000123636	ENST00000392783
ENSG00000123700	ENST00000243457
ENSG00000123737	ENST00000243498
ENSG00000123836	ENST00000367080
ENSG00000123892	ENST00000243662
ENSG00000123908	ENST00000220592
ENSG00000123933	ENST00000337190
ENSG00000123975	ENST00000314355
ENSG00000124067	ENST00000316341
ENSG00000124126	ENST00000371941
ENSG00000124145	ENST00000372733
ENSG00000124164	ENST00000475243
ENSG00000124171	ENST00000371610
ENSG00000124172	ENST00000243997
ENSG00000124181	ENST00000373271
ENSG00000124191	ENST00000358131
ENSG00000124193	ENST00000244020
ENSG00000124198	ENST00000371917
ENSG00000124201	ENST00000371752
ENSG00000124207	ENST00000262982
ENSG00000124212	ENST00000244043
ENSG00000124214	ENST00000371856
ENSG00000124225	ENST00000341744
ENSG00000124228	ENST00000618172
ENSG00000124260	ENST00000244096
ENSG00000124279	ENST00000264669
ENSG00000124299	ENST00000698362
ENSG00000124313	ENST00000642864
ENSG00000124343	ENST00000644266
ENSG00000124357	ENST00000244204
ENSG00000124374	ENST00000244221
ENSG00000124486	ENST00000324545
ENSG00000124496	ENST00000695948
ENSG00000124532	ENST00000443868
ENSG00000124570	ENST00000644178
ENSG00000124571	ENST00000265351
ENSG00000124587	ENST00000304611
ENSG00000124610	ENST00000244573
ENSG00000124635	ENST00000607124
ENSG00000124762	ENST00000405375
ENSG00000124766	ENST00000244745
ENSG00000124767	ENST00000373365
ENSG00000124782	ENST00000379938
ENSG00000124784	ENST00000379834
ENSG00000124789	ENST00000537253
ENSG00000124813	ENST00000371438
ENSG00000124882	ENST00000244869
ENSG00000124942	ENST00000378024
ENSG00000125089	ENST00000457650
ENSG00000125107	ENST00000317147
ENSG00000125347	ENST00000245414
ENSG00000125351	ENST00000276201
ENSG00000125355	ENST00000309720
ENSG00000125384	ENST00000245457
ENSG00000125454	ENST00000402418
ENSG00000125482	ENST00000334270
ENSG00000125485	ENST00000372159
ENSG00000125630	ENST00000263331
ENSG00000125675	ENST00000620443
ENSG00000125676	ENST00000245838
ENSG00000125691	ENST00000479035
ENSG00000125730	ENST00000245907
ENSG00000125734	ENST00000264080
ENSG00000125744	ENST00000590526
ENSG00000125746	ENST00000587152
ENSG00000125816	ENST00000351817
ENSG00000125820	ENST00000377142
ENSG00000125826	ENST00000356286
ENSG00000125827	ENST00000246024
ENSG00000125835	ENST00000381342
ENSG00000125848	ENST00000341420
ENSG00000125851	ENST00000262545
ENSG00000125870	ENST00000246071
ENSG00000125901	ENST00000380325
ENSG00000125944	ENST00000302271
ENSG00000125962	ENST00000604957
ENSG00000125965	ENST00000374372
ENSG00000125967	ENST00000246190
ENSG00000126005	ENST00000456790
ENSG00000126016	ENST00000371959
ENSG00000126217	ENST00000397030
ENSG00000126218	ENST00000375559
ENSG00000126249	ENST00000246535
ENSG00000126259	ENST00000360202
ENSG00000126261	ENST00000246548
ENSG00000126351	ENST00000450525
ENSG00000126453	ENST00000619007
ENSG00000126602	ENST00000575671
ENSG00000126603	ENST00000262366
ENSG00000126709	ENST00000679644
ENSG00000126768	ENST00000396779
ENSG00000126785	ENST00000316754
ENSG00000126787	ENST00000395425
ENSG00000126803	ENST00000394709
ENSG00000126822	ENST00000634379
ENSG00000126870	ENST00000407559
ENSG00000126878	ENST00000372309
ENSG00000126883	ENST00000359428
ENSG00000126947	ENST00000372829
ENSG00000127311	ENST00000247815
ENSG00000127415	ENST00000247933
ENSG00000127423	ENST00000374298
ENSG00000127481	ENST00000375254
ENSG00000127586	ENST00000631357
ENSG00000127616	ENST00000644737
ENSG00000127666	ENST00000248244
ENSG00000127824	ENST00000392088
ENSG00000127863	ENST00000248484
ENSG00000127922	ENST00000356686
ENSG00000127952	ENST00000451157
ENSG00000127954	ENST00000380079
ENSG00000127989	ENST00000351870
ENSG00000127990	ENST00000646879
