geneName	HEK293T.3h	HCT116.3h	Hela.3h	HEK293T.6h	HEK293.12h.CHX	HEK293.12h.noCHX	SUM159.12h	SUM159.0.2.24h
RELB	-0.125166	0.289143	-0.060573	0.637787	-2.82515	-0.678511	6.31305e-05	0.776358
CLASRP	0.0451016	0.0667508	0.195128	0.193952	1.00774	-0.248974	-0.14808	1.0047
PEX11G	0.278839	1.70418	0.0284782	0.637787	1.0961	1.04138	0.299623	1.06854
SLC17A7	0.273686	-0.295819	0.613441	-0.947175	-1.4853	-0.263474	-0.115414	-0.668427
SF3A2	-0.177908	0.0297876	0.0570474	0.0594576	1.30979	0.286842	-0.11413	0.596106
IL4I1	-1.10483	-0.295819	0.0284782	0.538251	-1.07026	1.15156	0.884586	-0.668427
TLE5	-0.205321	-0.308758	-0.43639	-0.353053	-1.3211	-0.285842	0.394919	0.0422476
SGTA	-0.492224	-0.748839	-0.118626	-0.376019	-1.05671	-0.75299	0.139183	0.547438
C19orf53	-0.313628	-0.389941	-0.586893	-0.98953	-1.24722	-1.45047	0.197176	0.488223
CCDC61	0.233288	0.441146	-0.287024	-0.10764	2.15213	-0.456119	0.759055	-0.253389
FAM32A	0.329885	0.0964981	-0.339425	-0.0211761	-1.24018	0.0390888	0.120034	0.264459
CCNE1	0.0121308	-0.527766	-0.451743	-0.381578	-1.00774	-1.04369	-0.0130524	0.670375
GPI	0.0258195	-0.149437	-0.178538	-0.162114	1.41696	-0.0907062	0.140266	-0.0982099
SLC1A5	0.0397225	0.197438	0.349207	0.397813	1.44054	0.833352	-0.489569	0.490431
CCDC9	0.715939	0.00116245	0.304809	0.252762	1.40105	0.347484	-0.262881	0.443902
DMAC2	-0.28597	-0.036901	-0.578658	-0.597303	-1.70938	-1.04226	0.462612	0.0070481
MRPL4	-0.618208	-0.337945	-0.526034	-0.495199	-1.45837	-0.908432	0.333166	0.229547
MEIS3	0.108168	-1.03278	0.613441	0.178355	-1.10773	-0.000439573	-0.115414	-0.253389
KDELR1	-0.285185	-0.0288185	-0.230148	-0.377972	-1.0187	-0.749179	-0.401486	-1.08217
LIG1	0.185163	0.387848	-0.35058	0.217081	1.39092	0.616787	0.0815765	-2.42658
TMEM205	-0.414851	-0.238486	-0.192511	-0.257657	-1.09482	-0.331954	0.00404958	0.910295
PPP2R1A	-0.351846	0.0635609	-0.189994	-0.175625	1.19488	-0.455245	0.249775	-0.896794
WDR83OS	-0.372611	-0.507	-0.28521	-0.580059	-1.68947	-0.178862	0.0646453	0.818867
KCNN1	-0.228259	0.704181	-0.386559	-0.269104	-2.24018	-0.0708289	-0.115414	0.331573
ARRDC2	0.944502	0.472855	0.0415344	-0.148809	-1.45591	-0.181012	-0.0728536	-0.694579
KXD1	-0.0520087	0.284277	0.445496	0.118413	-1.32998	-0.571596	0.399974	1.76785
SUGP1	0.19376	0.274929	0.345745	0.184614	1.18398	0.82059	-0.164117	0.0981641
ZNF14	0.295713	0.119218	0.562815	0.848005	1.66671	0.0844493	-0.513963	1.38048
SIPA1L3	-0.27789	-0.060191	-0.245383	0.0676215	-1.47465	-0.614946	0.159502	0.522152
CADM4	-0.460792	-0.643743	0.214891	-0.406607	-1.45555	-0.915551	-0.348075	-0.415661
SMG9	0.492224	0.579636	0.430133	0.691316	1.36715	1.51182	-0.177475	1.59144
CFAP69	0.117567	1.28914	0.613441	0.00219843	2.20276	-0.263474	0.512617	1.91654
GTPBP10	0.601276	0.358005	0.373043	0.514052	1.34167	0.736526	-0.172514	1.07798
PMPCB	0.119512	-0.0757869	-0.00285011	-0.0928529	1.16516	0.198312	-0.257173	-0.329976
NAMPT	-0.0635372	0.230929	-0.123525	-0.0979069	1.75716	0.353197	-0.0857976	-0.73178
MTPN	-0.00956837	-0.293542	-0.795645	-0.290177	-1.06285	-0.238575	0.0208062	-0.164475
CAV1	-0.428638	0.187643	-0.228692	-0.29113	-1.2682	-0.333863	0.0603782	-0.236821
LFNG	0.315574	-0.643743	-0.740196	-1.40661	-1.41421	-0.848436	-0.835306	-3.54978
TAX1BP1	0.199824	0.142058	0.201275	-0.00455339	1.23973	0.416391	-0.143597	-0.274474
CPVL	0.488197	0.215681	-0.479669	-0.203298	2.05575	-0.055232	-0.530452	-1.66843
ABHD11	-0.19049	0.115114	-0.312559	-0.201989	-1.21912	-1.14612	0.530949	-0.464068
COBL	-0.281188	-0.170288	-0.220123	-0.0433908	1.16421	-0.400978	-0.700377	-0.253389
GARS1	0.716204	0.200029	0.45702	0.911862	1.45808	1.41076	-0.154371	-0.111339
MINDY4	0.488757	0.356257	0.333333	0.0958932	1.08728	0.0691014	-0.370671	1.33157
CHCHD2	-0.507148	-0.425729	-0.573067	-0.337426	-2.21265	-1.04238	0.253368	-0.201797
HSPB1	-0.277508	-0.363433	-0.323807	-0.651621	-1.50415	-1.21456	0.207551	-1.02199
NPTX2	-0.131633	-1.29582	-0.386559	0.332932	-1.6867	-0.263474	-0.0207111	-1.38181
NUDT1	-0.254966	-0.343914	-0.253293	-0.212466	-1.30541	-0.937562	0.632079	0.195288
PCOLCE	-0.351674	-0.518212	-0.279644	-0.230968	-2.08406	0.0990961	-0.18195	-0.700379
IMPDH1	-0.933214	-0.617747	-0.143002	-0.874112	-1.87829	-1.51325	0.562291	-0.523478
SERPINE1	-0.339291	0.196805	0.489733	-0.947175	-5.24018	0.736526	-0.552524	-0.29096
EZH2	0.334976	0.274989	0.139122	0.259754	1.11189	0.489433	0.0828731	0.371713
CEP41	-0.424866	0.919909	-0.0127445	0.266531	1.25167	-0.00971739	-0.211066	0.426383
TMEM248	-0.17916	-0.222888	-0.257497	-0.386396	-1.29391	-0.522208	-0.142721	-0.462319
RHEB	0.160001	-0.0191653	-0.224475	-0.0244406	-1.18655	0.530075	-0.0704044	-0.688891
BCL7B	-0.261611	-0.710857	-0.162887	-0.102454	-1.59338	-0.426973	-0.316462	0.366339
EIF4H	-0.477555	-0.384477	-0.713967	-0.882678	-1.28771	-1.5854	0.00399311	-0.318799
SEC61B	-0.964736	-0.756724	-0.616346	-0.781373	-1.63097	-1.16219	0.347411	0.45107
C5	1.10128	-0.295819	0.0284782	0.78979	1.92974	0.736526	-0.793486	-0.346499
AKNA	0.623235	-0.175525	0.291513	0.467862	1.7371	2.38038	0.248334	-1.02797
AK1	-0.517031	-0.699716	-0.536474	-0.45277	-1.21032	-0.713085	0.402642	-0.231759
PIP5K1B	0.338781	-0.295819	0.234929	0.593393	-1.24018	-0.433399	-0.115414	-0.668427
RAPGEF1	-0.300471	-0.469849	-0.5728	-0.0162171	-1.28262	-0.66683	0.40738	-0.0276358
DVL1	-0.0784079	0.056166	-0.103829	0.0366143	-1.15938	0.00661518	0.601374	0.338237
DDX50	0.739565	0.611071	0.342139	0.28729	1.13892	0.618345	0.101871	-0.0251824
UNC5B	-0.375619	0.0860514	0.0284782	0.450375	1.00488	0.382095	-0.334356	0.169401
ACTA2	-0.34566	0.234695	-0.112698	0.900821	-1.81961	-0.533563	-0.245475	0.201513
LIPA	0.106573	0.389747	0.0320448	-0.338287	1.2212	-0.454296	-0.235306	-0.663147
FGF8	-1.33929	-0.295819	0.613441	0.0528245	-1.07026	0.736526	-0.115414	0.331573
ARHGAP21	-0.247548	-0.585326	0.151861	-0.132921	-1.04087	-0.214564	0.0856334	-1.32243
ANKRD26	0.49214	0.218754	0.38667	0.472933	1.75659	0.616232	-0.0946555	-0.306631
GTPBP4	-0.0706013	0.324537	-0.127294	-0.329627	1.0172	0.249029	-0.381702	0.171768
EDRF1	-0.0692015	0.482824	-0.269376	-0.432602	1.15213	-0.19636	-0.160806	-0.466238
SMC3	0.73835	0.343364	0.342533	0.409942	1.17003	0.542088	-0.100609	-0.434667
PPIF	-0.748959	-0.537159	-0.371899	-0.763729	-1.40572	-1.25684	-0.155022	0.38856
TBC1D12	0.225012	0.469715	0.118676	0.346021	1.14229	0.736526	0.411132	1.42307
GOSR2	0.67566	-0.158316	0.918295	-1.00607	-1.65522	-1.37895	0.267915	0.852405
PFN1	-0.67123	-0.521527	-0.195362	-0.402689	-1.09803	-1.06184	0.293038	0.0661068
CPD	-0.118042	0.275043	0.139625	-0.0860032	1.12007	0.600107	-0.413154	-0.534817
CCDC47	0.429944	0.153467	-0.00414207	-0.348282	1.59111	0.0375283	-0.353482	0.371346
MED31	-0.0123676	-0.215649	-0.700807	-0.48859	-1.03827	-1.36034	-0.0359796	-1.0388
SYNGR2	-0.811485	-0.398913	-0.190532	-0.494049	-1.11539	-0.500011	0.0886511	1.18268
RAB5C	-0.853864	-0.395355	-0.588193	-0.889951	-1.18849	-0.520632	0.210666	0.0973526
NAGLU	-0.448505	-0.326193	-0.183276	0.357362	1.36202	0.0820226	0.0267995	-1.16678
MLX	-0.226974	-0.0138809	-0.173872	-0.382722	-1.2986	-0.794997	0.132974	-0.139931
DLX4	0.508706	1.70418	0.613441	0.374753	-1.20776	-0.263474	-0.115414	0.331573
COL1A1	-0.147836	0.704181	0.525534	-0.331319	-4.63042	1.05845	-0.0047155	-1.80589
LUC7L3	-0.152942	0.28149	0.139705	0.0146894	1.2938	0.0532256	-0.672407	-0.0963349
TMEM104	-0.339291	-0.0965105	0.032666	-0.538213	-1.24391	-0.511401	-0.115414	-0.0618577
TNFAIP1	-0.051365	-0.0147991	0.0600483	-0.376019	-1.10957	-0.152443	0.0317128	-1.55772
TMEM97	-0.316357	-0.448976	-0.296008	-0.608969	-1.19357	-0.916916	-0.362952	0.0503521
UNC119	-0.0525772	-0.344729	-0.535423	-0.535861	-1.20981	-1.10301	0.446013	-0.20518
LAMTOR3	0.407261	0.46451	0.00749319	0.619865	1.2172	0.517886	-0.381308	1.16922
MANBA	-0.267531	0.119218	0.0393665	0.172406	1.75417	1.10849	-0.391641	-0.568766
GRPEL1	-0.384474	-0.0634566	-0.473039	-0.95694	-1.00886	-1.02247	-0.0717116	1.02007
SEPSECS	0.952476	0.40462	-0.00323065	0.863347	2.85574	1.19596	-0.170381	0.144695
NEIL3	0.698334	0.597266	0.40699	0.199666	1.99167	1.67994	-0.177342	-0.296458
TBC1D19	0.359054	0.457541	-0.0582334	0.444015	1.0636	0.189038	-0.341583	0.450962
MFSD10	-0.255726	0.004486	0.253038	-0.00650963	-1.56868	-0.758239	-0.0965386	0.79457
UFSP2	0.723205	-0.274446	-0.080933	0.358039	1.66205	0.588427	0.0643239	-0.0893842
ELP4	0.312381	-0.185395	-0.0793009	0.0419771	1.23786	0.428404	0.00764431	-0.527334
SC5D	-0.0174242	-0.0913226	0.0311606	-0.406706	1.18431	0.266499	-0.598138	-0.11999
SIAE	-0.375473	-0.313741	0.393175	0.00975578	2.69528	0.942977	-0.288251	-0.468818
LPXN	-0.104825	-1.03278	0.613441	1.24547	1.63756	1.32149	0.493161	0.0827528
DCPS	-0.231299	-0.412143	-0.280949	-0.257776	-1.23812	-1.01638	0.0680816	-0.556781
FOXRED1	-0.252827	-0.0758536	-0.126692	0.258828	1.27912	0.156429	0.0838947	0.100248
ST3GAL4	-0.886357	-1.48846	-0.789318	-0.410147	-1.47361	-0.662023	0.276903	-0.574451
ANAPC15	0.0340131	-0.542912	-0.579867	-0.72883	-1.60713	-0.755327	0.639814	-0.659267
PANX1	0.413188	0.461324	0.203253	0.365102	-1.3806	0.679942	-0.301129	1.21559
EIF4G2	0.340872	0.0303018	0.0814475	0.0956025	-1.16458	-0.827699	0.205733	0.856538
FBXO3	0.443813	0.550934	0.00369153	-0.052556	1.75466	0.449428	-0.0179657	-0.0122474
MDK	-0.289101	-0.611321	-0.691414	-0.262898	-1.07026	-0.733978	-2.43734	-0.990355
MLEC	-0.339291	-0.312307	-0.430061	-0.73499	-1.38918	-0.610277	-0.109729	-0.631865
ATP5F1B	-0.0828646	-0.0375607	-0.296182	-0.228411	1.36567	-0.382975	0.055864	-0.307527
ELK3	-0.270904	-0.236113	-0.123525	-0.859713	-1.59382	0.151564	-0.0163197	-0.338579
WNT5B	-0.123562	0.704181	-0.234556	-0.084679	-1.1109	0.599022	-0.411304	-2.51451
ARPC3	-0.21182	0.0635341	-0.34374	-0.450256	-1.12719	-0.863703	0.0933999	0.243815
RAD51AP1	0.988116	0.348037	0.190446	0.165592	2.03841	0.321489	0.203005	-0.407341
ALDH2	-0.0579166	0.10194	-0.0724507	0.00975578	2.3971	0.280461	-0.115414	0.331573
EIF2B1	0.205272	0.0420504	-0.343797	-0.153498	-1.13386	-0.526508	0.125594	-0.453259
FZD10	0.644942	-0.295819	0.291513	0.275217	-1.43283	2.70615	-0.115414	0.331573
CPSF6	0.00957996	-0.0349858	-0.264676	-0.0465829	1.50249	0.277094	-0.26792	-1.19468
MRPL51	0.030744	-0.648977	-0.679633	-0.803905	-2.2304	-1.22008	0.0800361	-0.953063
USP5	0.0181362	0.0888446	-0.0572187	-0.0528747	1.42178	0.835016	0.0620088	-0.908322
ENO2	-0.0141952	0.155165	-0.061159	-0.155762	1.01316	0.537217	-0.157516	-2.53441
ATN1	-0.157138	-0.0644937	-0.862997	-0.12382	-1.64977	-0.880145	0.0387208	-1.51909
FAM184A	0.355855	0.119218	0.461438	0.0819709	1.24425	0.01406	0.299623	0.916536
SERINC1	0.355007	0.501842	0.2877	0.292779	2.61028	1.39131	-0.509755	-0.50162
MRPL18	-0.507519	-0.0793958	-0.0957799	-0.706321	-1.23408	-0.940125	0.391838	0.423325
MCM3	0.12577	0.104859	-0.00812383	0.0751105	1.10386	0.730846	0.165056	-0.616199
MDGA1	0.839047	0.119218	1.61344	0.204828	-2.07026	-1.5854	-1.11541	-0.668427
CD83	-0.894506	0.227743	-0.124106	-0.394634	-1.84787	0.447019	-0.566075	-1.44102
MDN1	0.360172	0.817391	0.459761	0.254627	-1.10268	-2.57736	0.015353	0.114782
SAYSD1	-0.137409	-0.658389	-0.437185	0.0670384	-1.44171	0.355436	0.299623	-1.25339
GPR63	-0.674275	-0.125894	-0.386559	-0.859713	-1.4411	-0.111471	0.536663	2.84615
ALDH5A1	-0.134288	0.158747	0.115941	0.298804	2.18456	0.531207	-0.269037	-0.975855
SNX3	0.0356769	-0.154133	-0.555065	-0.502828	-1.00214	-0.747407	0.0795711	0.244696
FIG4	0.465527	0.441146	-0.0350869	0.271565	1.04522	0.206011	-0.17237	-0.53516
CUTA	-0.173343	-0.516707	-0.143786	-0.490023	-1.51113	-0.530413	0.0220038	0.264055
CCND3	-0.449687	-0.57759	-0.299054	-0.628445	-1.2798	-1.02568	0.18534	-0.190624
PTK7	-0.366771	-0.0723649	0.259091	-0.134618	1.0421	0.046594	-0.0886732	-1.52946
SRF	-0.55008	-0.258666	-0.542961	-0.0719305	-1.36159	-0.871157	0.282848	0.209828
FBRSL1	-0.632736	-0.295819	-0.422183	-0.574573	-1.36503	-1.18186	0.268501	0.957015
HARS2	0.451256	-0.08204	0.167566	0.361577	1.7371	0.498366	0.165606	0.829504
NUDT12	0.819199	-0.0958817	-0.288156	0.38334	1.34478	1.14252	-0.81056	-1.07782
BRD8	0.298005	0.39159	0.127042	0.23097	1.04644	0.339867	-0.295728	-1.33182
NNT	0.132183	0.704181	0.043125	0.00527258	1.45258	0.380382	-0.467488	-1.15599
HSPA9	0.239853	0.255088	-0.10546	0.146328	1.56924	0.755603	-0.201771	0.271829
HBEGF	0.211951	-0.0514006	0.62287	-0.75453	-2.10268	-0.485866	-2.42234	-0.278745
APBB3	-0.211283	0.704181	0.11094	0.738716	1.85723	1.15156	0.14762	0.401963
IK	-0.0069404	0.0107168	0.0316455	0.0759451	2.16831	1.02997	0.00409301	0.423658
CLK4	-0.0937702	0.40462	0.0728723	-0.650782	1.5736	-0.447899	0.797123	2.55699
ARSB	-0.0926506	-0.354713	0.138282	-0.286382	-1.11712	-0.710933	0.0261822	0.138928
CLINT1	0.417565	0.31734	0.0102736	-0.00882838	1.01966	-0.0321484	-0.0418217	0.921289
MSH3	0.217969	-0.103174	0.160619	0.110927	1.13084	0.709045	0.0314273	-0.506155
LMNB1	0.543516	0.466409	-0.0481151	0.130288	1.01419	0.664212	-0.114614	-1.09915
TARS1	0.436382	0.347066	0.187455	0.432203	2.46216	1.35164	-0.19269	0.124367
PPWD1	0.287399	0.289143	0.500028	-0.191444	1.07036	0.668781	-0.0327832	0.462157
TRIM23	0.142242	0.0860514	0.519465	0.515796	1.29652	1.24176	-0.0454515	-0.104526
TRAPPC13	0.0453275	-0.295819	0.193109	0.165153	1.07998	0.599022	0.0606847	0.00330368
RARS1	0.12256	0.201227	-0.0591016	-0.550792	1.15213	0.1258	-0.412039	-1.041
ERGIC1	-0.4904	-0.550538	-0.288334	-0.418277	-1.40268	-0.629123	0.0580803	-0.154481
ATP6V0E1	0.261085	-0.0290327	0.104912	-0.213428	-1.31069	-0.490245	-0.363045	0.176582
PCCB	0.414695	-0.060191	-0.222564	0.0114279	2.70748	0.581803	0.105412	-0.427887
COL7A1	0.039221	0.289143	0.743883	0.15236	-1.07026	1.87403	-0.427523	-0.887115
HES1	0.541113	0.0452176	0.416404	0.882581	1.63568	0.719847	-3.70764	-2.43469
TUSC2	0.296746	-0.239236	-0.322429	-0.650458	-1.71277	-0.758239	-0.00849888	0.553966
RPL24	-0.3246	0.0863463	-0.493084	-0.581582	-1.2652	-0.869033	-0.249301	0.385966
FXR1	0.281965	0.405118	0.073126	-0.377029	1.77451	0.209778	-0.171163	-0.908192
ATP6V1A	0.50712	0.319981	0.0610437	-0.0126333	1.03014	1.10364	-0.0332826	-0.00922557
CSPG5	-0.130619	-0.158316	0.365513	-0.936834	-1.37143	-1.32956	0.14762	-2.99035
WDR48	0.70143	0.521317	0.395413	0.409445	1.54989	0.659047	-0.120247	-0.137541
ABHD14B	-0.518515	0.154842	-0.559624	0.221096	1.07225	0.259204	0.376866	0.830675
SPCS1	-0.192214	0.101014	-0.417689	-0.542965	-1.28093	-0.879297	-0.124512	0.615297
EEF1B2	-0.019872	-0.0581277	-0.805884	-0.491795	-1.19277	-0.944483	-0.782311	0.846819
MOB1A	-0.121157	0.211477	-0.316254	-0.28457	-1.00842	-0.458645	0.125966	-0.0333014
NCL	0.725556	0.259045	-0.193289	-0.105839	1.05501	0.497037	-0.0113834	-0.409651
GPD2	0.215298	0.32989	0.10875	0.152743	1.37453	0.427198	-0.111088	-1.45535
ASB3	0.221825	0.651713	-0.123525	-0.258377	1.6854	0.315062	-0.151756	-0.860047
TTC31	-0.040411	-0.125894	0.543051	0.480246	2.80421	-0.330588	-0.00849888	-1.54944
AUP1	-0.484816	-0.0600478	-0.0906264	-0.495211	-1.47065	-0.946501	-0.0966267	0.219375
ACADL	0.112089	-0.295819	0.794013	-0.0674697	2.25167	1.18398	-0.115414	0.331573
LANCL1	0.0409361	0.348037	0.0167148	0.23838	1.22294	0.298084	-0.175873	-0.790417
EFEMP1	-0.10848	-1.88078	0.0688201	-0.667892	1.18913	-0.641986	-0.175871	-0.317291
EFHD1	0.107456	0.119218	-0.279644	0.134508	-1.24652	-0.0581551	0.263098	-1.40539
ST3GAL5	0.395737	0.325669	0.506526	0.282306	-1.08818	0.852003	-0.638976	-2.60703
HSPE1	-0.573756	-0.0734269	-0.722843	-0.561284	-3.07307	-0.799527	-0.290501	-0.627785
SLC9A2	0.933728	1.70418	-0.271082	-0.236682	-1.39219	0.151564	-0.410157	1.04642
FHL2	-0.0297024	0.0455031	0.258013	-0.365319	-1.19033	-0.67335	-0.247944	1.44337
ABCB6	0.0362185	-0.213357	0.235967	0.557617	1.74688	0.538587	-0.0649528	-1.90683
STRN	0.249776	0.068337	0.222981	0.0472435	1.04716	0.123549	-0.0337756	-0.350457
SLC25A12	0.0232795	0.41045	-0.0521402	0.0964514	1.10377	0.018297	-0.203951	-0.0251202
DARS1	0.343652	0.595992	-0.143446	0.133218	1.4346	0.305369	-0.08076	-0.24872
PNO1	0.0214226	-0.0314422	-0.327126	-0.507238	-1.04472	-0.625182	-0.0275566	2.15797
TIA1	0.389757	0.307759	0.134787	0.111479	1.6784	-0.187123	0.1058	0.802203
PCYOX1	-0.567915	0.0696981	0.352013	-0.556543	1.24328	-0.34029	-0.257547	-1.69845
VAX2	-0.22512	-1.29582	0.613441	0.213289	-1.09723	-1.26347	1.14762	3.46908
PLEKHA3	-0.623084	-0.549576	0.32126	-0.195103	-1.4239	-0.526508	0.206514	-0.879931
SPR	-0.753592	-0.688964	0.116765	-0.192753	-1.07853	-0.920586	0.535072	0.259872
PARD3B	-0.378819	0.704181	0.455899	0.374753	1.92974	1.32149	-0.530452	0.916536
FARSB	0.585868	0.0034859	0.0159733	-0.0146823	1.8004	0.117431	-0.0991206	0.486107
MRPL37	-0.656134	-0.331095	-0.290313	-0.668579	-1.06335	-0.971196	0.313105	0.621653
QSOX1	-0.676284	-0.114579	-0.0750264	-0.255498	1.5736	-0.168837	-0.139399	0.684908
WDR77	-0.425886	0.124843	-0.236894	-0.315727	-1.0522	-0.962856	0.290536	0.508277
HDAC1	0.121446	0.457151	-0.220796	-0.210712	1.03197	-0.415805	0.0164429	-0.725912
SCAMP3	-0.197346	0.191139	0.138049	0.0899889	-1.05126	-0.382481	-0.179879	0.881171
ARHGEF2	0.0110106	0.394976	0.310706	0.0592508	1.67356	1.92747	0.19548	1.55028
SRM	-0.540587	-0.426858	-0.533132	-0.562975	-1.33814	-1.15397	0.565818	1.18308
MAD2L2	0.0958387	-0.469849	-0.507746	0.0641103	-1.21586	-0.325402	0.355657	0.866476
DNAJC6	0.424066	-0.257345	0.135393	0.386434	1.48774	0.698052	0.191247	0.475963
KIAA2013	-0.916044	0.0772241	0.20905	-0.187126	-1.33748	-0.816015	0.00312553	-0.367373
WLS	-0.165604	0.181387	0.0774752	-0.259323	1.79386	0.246387	-0.368382	-0.375002
MRPS15	0.138896	-0.0722949	-0.445154	-0.582308	-1.57841	-0.827375	0.339822	0.111837
TSNAX	0.538496	0.552178	-0.386559	0.19278	2.40921	0.543881	-0.0591981	0.685626
NID1	-0.417914	-0.433323	0.377628	-0.367006	1.17485	0.154752	-0.222329	-1.26389
NT5C1A	-0.122479	-1.29582	0.613441	0.24547	-1.2682	-0.400978	-0.115414	0.331573
HPCAL4	-0.201787	0.511536	-0.386559	-0.449676	-1.94473	0.251099	-1.11541	-0.668427
MYCL	0.210906	0.119218	-0.386559	-0.22281	-1.44372	-0.378951	0.884586	1.33157
ZNF684	-0.317917	1.06675	0.0791043	0.38347	2.0172	1.22195	-0.454901	-0.0990611
ACADM	0.630697	0.255484	-0.0154182	0.0588567	1.52461	0.38678	-0.00482322	0.150208
MFAP2	-0.210967	-0.426667	-0.37166	-0.615554	-2.54466	-1.54358	0.884586	0.331573
ZNHIT6	0.413881	0.275337	-0.00365441	0.0473906	1.65303	0.0888278	-0.384039	1.48098
ECE1	-0.158125	-0.102613	0.396284	-0.19897	1.02166	0.0446483	-0.227981	-0.347184
HMGCL	0.324527	-0.488464	0.368328	0.982435	2.94126	2.20467	0.0284953	0.546741
ID3	-0.72754	-0.438018	-0.381429	-0.304777	-1.31378	-0.444268	-0.604567	-1.96647
CD46	-0.383751	-0.028339	0.128717	-0.34518	1.22361	-0.807794	-0.62284	-0.977626
P3H1	-0.320994	0.174501	0.1028	-0.407354	1.34818	-0.450352	-0.247456	-1.06601
B4GALT2	0.0689256	-0.35594	0.120401	-0.421856	-1.1157	-0.389005	0.227888	0.0599
BLZF1	0.0956122	0.053515	0.215785	0.263152	1.22151	0.443744	-0.343573	0.0484475
F3	-0.628797	0.214626	0.465148	-0.684141	-1.07026	-0.848436	-2.00136	-1.26131
PTBP2	0.390391	0.608603	0.19004	-0.137908	1.25458	0.00782804	-0.0894189	0.203656
MTFR1L	-0.36457	0.195167	-0.102766	-0.087183	-1.42121	-0.115375	0.266149	-0.0272201
NENF	-0.743521	-0.474157	-0.466286	-0.646006	-1.47527	-0.135718	-0.0532729	0.0241765
ARID1A	-0.186502	-0.0890779	0.0372484	0.197427	-1.05746	0.299662	0.0989974	-0.25797
COLEC11	-0.0173625	-0.295819	0.613441	0.374753	-1.29265	0.414598	-0.115414	1.33157
ATF6	0.00609072	0.427767	0.0458041	0.355825	1.10411	0.819942	-0.247543	-0.698445
SPCS2	-0.951321	0.46091	0.0161999	-0.105873	-1.13675	-0.0548874	0.152691	-0.496246
HMGN3	0.10395	0.266494	-0.982329	-0.952052	-1.33192	-0.934593	-0.00777336	-0.603855
SGK1	0.285498	-0.180342	0.229511	-0.606139	-1.4853	0.151564	-1.11058	-1.43707
CCN2	-0.302765	0.162471	0.965601	0.315859	-3.02445	-1.26347	-1.69391	-3.5994
RPN2	-0.446245	0.0322912	0.166486	0.0382066	1.03133	0.00427898	-0.29364	0.299435
PCDH17	0.15443	-0.295819	0.0284782	0.358928	-2.91826	0.543881	-0.237267	-1.38887
TRPM6	-0.0301866	-2.29582	1.07287	-0.050269	-1.33329	0.736526	-1.92277	-0.153854
CPSF3	0.42351	0.310332	0.359257	0.0898504	1.49046	0.765095	-0.117872	-0.135553
CCDC92	0.0408764	0.441146	-0.319445	-0.207043	-1.05211	-0.121455	0.621552	0.161648
ABITRAM	0.560573	0.915685	-0.177973	0.701113	1.3047	0.507044	0.387086	1.8127
SET	0.452408	-0.121478	-0.615101	-0.409729	-1.1409	-0.488541	0.237239	0.336247
CNTRL	0.628105	0.492677	0.272404	0.521378	1.6394	1.2511	0.458701	-0.155475
NEK6	-0.159967	-0.170288	-0.234977	-0.269104	-1.24018	-0.411228	0.270079	0.749856
HSDL2	0.130195	0.289143	-0.248016	-0.349968	1.62727	-0.419593	0.081189	-0.208789
VPS4B	0.500819	0.557027	0.181888	-0.0103035	1.04965	0.277094	-0.177999	-0.453833
DCAF4	0.200398	-0.231689	-0.0419111	0.193423	1.03284	0.321489	-0.572052	0.353769
BBOF1	0.480137	-0.710857	0.0130482	0.0528245	2.5147	0.736526	-0.115414	1.91654
DLST	0.0986308	-0.185395	-0.322429	0.0401877	1.71329	0.332893	-0.115414	-0.844457
SLIRP	0.275173	-0.176213	-0.54197	-0.334222	-1.03412	-0.913551	0.0611496	1.11567
ALDH6A1	0.11996	0.377952	-0.0883355	0.538251	1.6414	0.610995	0.102491	-1.73256
GPR75	-0.661219	-0.295819	-0.386559	0.0528245	-4.24018	-0.848436	-0.115414	0.331573
DNMT3A	-0.0294354	0.492677	-0.261028	-0.406607	1.27889	0.112035	-0.0977121	-0.963883
FAM98A	0.154436	0.132585	-0.336353	-0.45474	1.19509	-0.212249	-0.222261	-0.00934525
AFTPH	0.226647	-0.0327849	0.291513	0.217054	1.49162	0.00860557	0.126742	0.046482
GOT1	0.303614	0.329082	0.227974	0.349509	1.81677	0.690963	0.180042	1.00354
HOXB5	0.245672	-1.88078	0.613441	-0.599252	-1.37143	0.073561	-0.115414	0.331573
CYSTM1	-0.977417	-0.889499	-0.408254	-0.846247	-1.65522	-1.24699	0.24886	0.936856
SNX19	0.0757469	0.129487	-0.221929	0.781522	1.63756	0.942977	-0.190032	-0.473438
PDZD11	0.194987	0.0313455	-0.698772	-0.309746	-1.08297	-0.161594	0.425887	0.366339
SLC10A7	-0.0253553	0.616718	0.830252	0.52413	1.06264	0.888529	-0.687031	-1.31362
ZFP30	0.472776	0.356257	0.940605	0.683179	1.78535	0.436966	0.935212	2.30558
UTP20	0.452302	0.669077	0.337499	0.235741	-1.70526	-2.03399	-0.205591	0.0719021
EPHX2	0.214102	0.511536	-0.261028	0.487227	1.75417	0.666137	-0.0123206	-1.10139
ZNF706	0.320114	-0.192919	-0.661739	-0.0863924	-1.46386	0.525022	0.540933	0.957758
SCPEP1	-0.549421	-0.275355	0.257724	-0.288556	1.45862	-0.619349	-0.124117	0.104642
SPOP	0.0609499	0.522574	-0.115705	0.344428	1.0172	0.484547	0.291526	1.25038
