geneName	MCF10A_EtOH_4h	MCF10A_TAM_4h	Hela_6h	Hela_9h	MCF7_48h	T47D_48h	Hs578t_48h	MDAMB231_48h
TACC1	0.0765674292243564	0.457339891061013	0.403625	1.53454	0.233993	0.00284769	-0.30269	0.199916
POLR2K	-0.2323628414172	0.586850502294916	-0.071972	-1.86186	-0.0909709	-0.132234	1.20179	0.654077
FAM83A	0.540062646781065	0.201095334110645	2.14917	3.57726	-0.625925	-0.367293	-0.625149	0.484152
ZNF7	0.178157211493777	0.679993682606996	1.10851	1.66801	-0.13273	0.519762	2.0957	0.858548
ZNG1E	0.814763632624792	NA	2.06894	3.04159	-0.384917	2.21767	0.374851	0.484152
ACTL7B	NA	NA	2.51841	3.7897	-0.384917	0.632707	-0.625149	0.484152
HMCN2	NA	NA	1.7702	3.03774	-0.384917	0.632707	-0.0401867	0.484152
SEC16A	0.425003888577723	0.186199968212068	0.463084	1.21731	0.288596	0.396539	-0.149659	0.512596
FAM13C	NA	NA	1.90295	3.34747	-1.38492	1.21767	-1.62515	0.484152
TCF7L2	-0.092656453391908	0.517585768050321	0.865191	1.86596	0.113537	-0.0545058	0.297683	-0.19392
MKI67	0.43127030004113	0.0272217666625909	0.876196	1.39038	0.11959	-2.6354	-1.9853	-0.160986
INA	NA	NA	0.857262	2.31348	-1.38492	0.632707	-1.62515	0.484152
TNKS1BP1	0.622882321066735	0.0088983765067374	1.09816	1.45195	-0.00500092	-0.204344	-0.374767	-0.322494
HTR3B	NA	NA	2.84831	3.61983	-0.384917	0.632707	-0.625149	0.484152
P4HA3	0.688360033354984	0.776745427428771	0.815987	2.56811	-0.384917	0.0477442	-1.49962	-1.10081
PLCH2	0.0780380507705953	0.361711004478678	1.80027	3.16591	-0.384917	0.632707	-1.62515	-1.10081
CPSF7	0.432026706255504	0.525622162825283	1.10517	1.3002	0.140174	-0.062257	0.919171	0.365508
TAGLN	0.701303648464381	0.108904484867526	0.607014	1.64754	0.0301209	-0.589686	-2.9125	-0.325877
JPH2	0.0180002249991452	0.785048734164788	-0.353532	2.66885	-1.38492	0.632707	-1.66077	0.89919
FERMT3	NA	NA	1.56116	3.18174	0.615083	-0.367293	0.374851	-0.837776
DLG2	NA	NA	2.32929	3.19143	0.878118	0.371582	-0.625149	1.06911
PPP1R1C	NA	NA	2.79489	3.45432	-0.384917	0.632707	-0.625149	-0.515848
GPR158	NA	NA	2.24109	2.73533	0.374075	1.78798	-0.625149	-0.515848
OXSM	0.591857136835674	0.855366366947546	1.35513	1.72055	-0.138756	0.180675	0.637885	0.912996
ABTB3	0.142069384774542	0.626870126606479	2.64216	3.35952	0.278048	0.632707	0.374851	0.484152
ANKAR	-1.03621865151425	0.61346388602091	2.43422	3.73735	1.03012	0.825352	1.37485	0.80608
ADAM17	0.0435790943402929	0.861940254769966	0.752572	1.66991	-0.144627	-0.4886	-0.358157	0.0756874
NBAS	0.564025651216869	0.0649558482887887	1.03972	1.52262	-0.0725323	-0.0307443	-1.11339	-0.574741
OBI1	-0.259580707545808	0.189865715534573	1.23462	1.68916	0.734382	0.161635	0.32332	1.20998
EPG5	0.233602609425015	0.0180813420233279	1.08223	1.89327	0.424328	-0.130909	1.04989	0.52924
TGOLN2	0.114688250288908	0.260089830133646	1.18163	1.63827	-0.181017	0.448407	0.434458	-0.20437
FAM151B	0.69068510241497	0.669352788539392	1.57541	3.05149	0.155652	0.495203	0.374851	0.484152
MR1	0.312671339330906	0.694778041627501	1.61128	2.25768	-0.397517	0.25684	1.45014	0.147117
BANK1	NA	NA	2.46554	3.69116	0.362317	0.954635	-2.4325	-1.51585
DAB2	1.37040535279002	0.874795050346736	1.39482	2.45618	0.615083	-0.144901	-0.131715	-0.713787
RGPD3	NA	NA	2.56188	3.97241	-0.384917	0.632707	-0.625149	0.484152
RANBP2	0.442689837055018	0.151494309990814	1.07573	1.75148	0.561428	0.45775	-1.00122	0.342876
TMEM87B	0.208944318953688	0.00267449850276107	1.57513	1.78733	0.813023	0.962554	-0.0287819	-0.697232
NR4A2	-1.04758533778979	NA	0.399462	3.39542	-0.498127	0.632707	1.07529	1.18459
UBALD1	1.16803960751218	0.581237024662472	0.241926	1.70135	-0.104809	0.534859	1.49033	0.297739
GDPD1	1.96375419291403	0.00775492317907214	2.20174	2.42403	0.422438	-0.557118	0.374851	0.80608
IMPACT	-0.531459063383624	0.102939068798285	1.51351	1.74936	0.0607092	0.190433	0.374851	0.484152
FAM167A	0.795730980636333	0.788983445710332	1.95208	3.41067	-0.384917	-1.95226	4.10277	0.162224
WNT3A	NA	NA	2.31015	3.6598	-1.96988	0.632707	0.374851	0.484152
CNTNAP3B	0.187767083826349	0.441980820414454	2.67895	4.2263	-0.384917	0.632707	-1.00366	-0.837776
C21orf91	1.01327830722788	0.079582780531278	1.50726	2.01477	0.275597	-0.041893	2.0838	1.10564
PDE1C	NA	NA	2.83771	4.03621	0.615083	-2.17465	1.05292	-0.515848
ADAMTS1	0.0235871351397252	0.253328568067047	1.31659	2.59232	0.709862	0.632707	-0.290871	-0.127282
XPC	0.638812569413343	0.386408208287925	1.38185	1.7727	0.0565186	0.197659	1.533	0.396689
USP43	0.288218822001523	0.317573942671323	1.64563	2.82786	-0.0995144	0.0801657	-0.625149	-1.97528
EME1	-1.04310762826681	0.275385218551816	1.02494	1.62242	-0.269439	-0.985206	-0.876688	0.566614
AK9	0.209890814815772	0.485019700271969	2.04711	2.69698	0.352049	-0.925289	-1.62515	-1.97528
TTC39B	0.547282199359557	0.0545716453531803	0.83674	1.95604	-0.133732	-0.720525	-1.75068	0.0691148
PI4K2A	2.37105112579713	0.413059317492421	1.64533	2.74804	-0.625925	0.0966538	1.23735	1.02021
PPM1J	1.98676534781088	NA	2.54859	3.69468	-0.306914	-0.041065	-1.04019	1.48415
DBI	-0.257556495856842	0.102978755778046	-0.41877	-2.68203	-0.0854588	-0.845012	-0.565368	-0.239874
MIER3	-0.082636988305787	0.721809723896905	1.33207	1.81035	0.235495	-0.0362548	1.17762	0.910967
FAM161B	-0.0936233252249217	0.599450297644559	1.77056	3.0292	0.0904214	0.487509	1.31971	-0.323203
KCNMA1	NA	NA	3.45855	4.42456	-0.0694148	0.217669	0.593196	-0.515848
WHAMM	1.07373814197186	0.0215315220403025	1.56648	2.69655	0.362317	0.310779	1.81779	0.173812
GDF6	NA	NA	2.13709	3.3008	-0.384917	0.632707	-2.06255	0.484152
PABIR3	2.26159716044245	0.318072608952957	1.59486	3.49888	-0.799954	-0.537218	-0.0401867	1.06911
LRFN2	NA	NA	2.76939	3.42534	-1.70684	1.21767	-0.625149	0.484152
ATAD2	0.410708065621035	0.00179761474627394	1.05943	1.37848	0.347277	-1.34023	0.284747	1.44955
ITGAD	NA	NA	2.77607	4.76791	-0.384917	0.632707	-1.62515	0.484152
ATP2B2	NA	NA	2.03052	3.2857	0.615083	0.632707	-0.625149	0.484152
TIMP4	NA	NA	1.61084	2.72496	-0.384917	1.63271	-0.625149	0.621656
ARMC12	NA	NA	3.08251	4.36864	-0.384917	1.95463	-0.625149	-0.515848
RNF111	0.470719902891185	0.385577915798042	1.06944	1.44074	0.548741	0.119946	0.651182	0.938184
PWWP3B	0.84356169612632	0.632774702367212	2.73063	3.44959	0.0301209	0.632707	-1.62515	0.484152
LCA5L	NA	NA	2.65179	3.73	0.837476	0.369672	-1.62515	0.484152
SVOPL	NA	NA	1.52542	2.24412	0.293155	0.684237	-1.62515	0.484152
UBN2	0.322860659562034	0.891789561685008	0.843304	1.69043	0.0696492	-0.0630362	1.60266	0.792275
TNFRSF14	NA	NA	2.62927	3.66135	-1.38492	0.217669	-0.210112	-1.68577
PAFAH2	0.150605423859577	0.374995798835187	1.02001	2.81586	-0.983554	-0.136409	2.61364	0.615397
SLC30A2	NA	NA	2.67941	3.62061	1.20005	0.632707	-0.625149	0.484152
UBXN11	-0.189675733581664	0.6819391842901	1.26246	2.34144	-0.785455	0.534859	0.00711901	0.209977
RNF207	-0.508087646169532	0.320534542416326	2.11307	2.45816	0.615083	0.0921384	0.182206	-1.87842
GPR153	-0.5199503881271	0.396570751233328	0.478679	2.37199	-0.384917	-0.174648	-1.62515	-2.10081
CD1B	NA	NA	2.74584	3.71536	-1.38492	0.632707	-0.625149	0.484152
NCF1	NA	NA	2.83241	3.98572	-0.384917	0.632707	0.374851	0.484152
SLC5A11	NA	NA	3.02541	4.29409	0.615083	-0.367293	-1.62515	-0.515848
IFNAR2	-0.270651371224357	0.766359418242114	1.37932	2.46713	-0.384917	-1.68922	-1.04019	-2.10081
C1QC	NA	NA	2.81742	3.54248	-0.384917	0.632707	-0.625149	0.484152
KCNE2	NA	NA	2.74907	3.50695	-0.384917	0.632707	-0.625149	0.484152
GJD2	NA	NA	2.97113	4.43894	-0.384917	0.632707	-0.625149	0.484152
ACTC1	-0.513512672376691	0.692402128111004	-0.619491	-2.10274	0.615083	0.632707	-2.21011	-1.10081
PLA2G4D	-1.11116060860554	0.797880821748293	3.42706	4.07973	-0.384917	-0.367293	-1.62515	0.484152
IRX6	NA	NA	2.84797	3.91598	-0.384917	0.632707	-2.94708	0.484152
CES5A	NA	NA	2.35377	3.75367	-0.384917	0.632707	-0.625149	0.484152
ISL2	NA	NA	1.33588	2.84589	-2.55484	0.410314	-0.625149	0.484152
DRC7	NA	NA	2.28108	3.40257	-1.38492	2.21767	0.374851	0.484152
TEPP	NA	NA	2.86758	3.6548	-0.384917	0.632707	-0.625149	0.484152
ZNF222	0.336577765343464	NA	0.608738	2.32152	1.03012	0.582081	0.860278	0.194646
ZBTB8A	1.11366664296426	0.183556925414596	1.42736	1.83652	0.815021	0.270137	1.15621	1.02472
KALRN	NA	NA	1.29445	3.90885	-0.630029	-2.45476	-1.85781	0.162224
ABCG1	1.23810034852468	0.73653701950714	2.01475	2.51658	-1.18322	0.203314	-0.888184	-0.167924
TMPRSS3	-0.434227082475429	0.989001506507087	1.24474	2.02745	0.10051	-0.952256	-4.53204	1.22112
ITGB2	-0.298147124531162	0.683531263652137	1.75352	3.27053	-0.384917	-1.04537	0.728488	-0.480321
LRRC71	NA	NA	3.03409	3.30907	-0.384917	0.632707	-0.625149	-0.10081
ZNF333	1.35723065869613	0.408530976651661	2.39449	2.87421	-0.780845	0.855099	1.31971	-0.515848
FOXH1	NA	NA	2.27532	3.52123	0.615083	0.632707	-0.625149	0.484152
IKZF3	NA	NA	2.17687	3.18362	1.61508	2.21767	-0.625149	1.48415
GRIN2C	NA	NA	2.19745	3.00649	-1.38492	0.632707	-0.625149	0.484152
ITGA5	0.151880945060088	0.386089786967217	0.798389	1.82732	-0.677097	-0.979948	-2.34877	-0.93641
CD300LG	NA	NA	2.83052	3.91787	-0.384917	0.632707	-0.625149	0.484152
NAGS	2.69315483900841	0.866445017019444	2.06197	2.89998	-0.384917	0.217669	0.111816	-0.405665
FAM171A2	-1.43466359095361	0.942436506806338	-0.669706	3.54745	0.352049	-0.654174	-1.16572	-1.10081
TAMALIN	NA	NA	2.13285	3.43798	-0.384917	1.21767	-0.625149	-0.515848
MSLNL	NA	NA	2.58478	3.3952	-0.384917	0.632707	-0.625149	0.484152
MEIOB	NA	NA	2.77187	3.87079	-0.384917	-2.17465	-0.625149	0.484152
SHANK2	NA	NA	2.4358	4.68352	0.137851	-0.355419	-2.04019	-0.10081
NEU3	-0.603885218504637	0.554032153888049	0.768293	1.77017	0.56928	0.26787	0.1684	0.438349
UBXN1	-0.19060530268961	0.917831851880404	0.537747	1.35955	-0.339758	0.59454	0.822021	0.847881
SYVN1	-0.060547591000087	0.850591334063453	1.01083	1.37749	-0.0081192	0.480905	0.625704	-0.751619
AK4	0.510404632142181	0.210346727579128	1.15983	2.80867	-0.410912	-0.56369	-1.07261	-0.252813
LRRC38	NA	NA	2.85061	3.66123	-0.384917	0.632707	-0.625149	0.484152
DHRS3	0.731901192702396	0.777628421643119	2.08198	3.53904	-0.080062	1.13244	0.184628	0.332149
CAMK2N1	-2.20469692679649	0.236775151289996	2.63215	3.2863	-0.177321	-0.488309	-0.966186	1.33215
SCNN1D	NA	NA	1.40002	4.08352	-0.384917	0.0477442	0.959813	1.06911
C1orf87	NA	NA	2.75086	3.50718	-0.384917	0.632707	-0.625149	0.484152
BRINP3	NA	NA	2.01015	3.32575	-0.302454	0.632707	-1.30322	0.484152
NLRP3	0.190833564453045	0.117149210216335	2.72964	4.14336	-1.96988	0.632707	-0.625149	0.706545
NCSTN	0.052435952630334	0.0172526112057383	0.773855	1.41018	0.0969524	0.434293	0.188839	-0.236596
RBM15	0.598985641867125	0.423764800190418	0.843962	1.60668	0.0885993	-0.477575	0.243061	0.89919
IER5	0.91072412505749	0.0648054752582115	0.952423	2.3395	-0.452031	0.597277	0.06415	0.0608708
LRATD1	0.109312893342874	0.0332770591005257	2.7063	4.22385	0.730561	0.632707	-0.75068	0.484152
ZSWIM2	NA	NA	2.92119	4.03375	-0.384917	0.632707	-0.625149	0.484152
COQ8A	-0.454651320703155	0.0096260744241999	0.989812	1.76102	-0.249757	0.53931	0.374851	-0.147604
SGPP2	0.595598425423261	0.15671063089707	2.98713	4.04249	-0.384917	0.632707	-0.625149	-0.515848
SMARCAD1	-0.046185388813434	0.0141078739280355	0.879157	1.39961	0.213833	0.511937	-0.130385	0.801634
CTSS	0.43508889820457	0.227334600953674	0.0259106	2.26465	-2.38492	2.63271	-2.49962	-0.216287
LYSMD1	-0.50951933778065	0.13510491633435	0.89302	2.17791	0.937011	-0.495049	1.09732	-0.10081
SCNM1	0.289095947351594	0.982425093414882	1.38534	1.95843	-0.751344	0.783612	2.08757	1.40381
BMP10	NA	NA	1.14843	3.42532	-0.384917	0.632707	-0.625149	0.484152
PBXIP1	-0.00545125369610501	0.844786036860975	0.99871	1.6425	0.185343	0.10046	-1.38732	-0.404426
CLDN1	0.0183358336308208	0.0242335047376415	0.523739	2.488	0.739072	0.871433	-0.402757	0.079762
SLC15A2	NA	NA	2.8454	3.18821	-0.200492	-0.952256	-2.62515	-0.10081
TMEM79	2.20476871723073	0.299221106772633	2.32767	3.37008	0.937011	0.0160354	-0.00366083	-0.59385
NUAK2	0.373085285133155	0.988731934647565	1.13181	2.87444	-0.577562	-2.17465	0.30085	0.690603
RYBP	0.853109024843766	0.466780590458413	1.3017	2.06644	0.0899923	-0.16376	1.84169	0.332149
COX18	-0.0711558843525626	0.314372757999847	1.45983	1.44951	-0.167325	0.0892635	1.07529	-0.0861635
TIPARP	0.191441732265593	0.00275260238989426	1.08094	1.70921	-0.210142	0.425806	1.48667	0.384617
CXCL3	1.25685068068102	0.24757039031196	2.9222	4.621	-0.384917	0.632707	0.374851	0.484152
CXCL1	-0.0491222667096382	0.41387527057849	2.64448	4.476	-0.384917	0.632707	-0.625149	1.06911
LZTFL1	-0.39379598685439	0.535226413124134	1.38398	1.94491	-0.0488674	0.45008	0.94743	1.31704
SLC51A	0.292907228846483	0.000320057984847429	1.08512	3.44531	-4.08536	-1.68922	-0.625149	0.484152
NPY1R	0.45910234039498	NA	1.47565	3.08287	0.8785	2.21767	1.42548	0.654077
ARFIP1	-0.0808192815337734	0.635940096609868	0.424797	1.60668	-0.242508	0.107518	0.374851	-0.177046
ANKRD33B	-0.920632032147278	NA	0.248213	2.56662	-0.384917	0.632707	0.474386	-0.00888775
EBF1	NA	NA	1.76676	2.50024	-0.384917	0.632707	0.762776	0.484152
TLR3	0.415527589956106	0.0561121905457969	1.27158	2.14669	-0.384917	2.63271	1.05292	-0.416312
ACSL6	NA	NA	2.75047	3.88957	-0.384917	1.63271	-0.625149	0.484152
ADCY1	NA	NA	3.09868	4.08451	0.05869	-0.952256	0.959813	0.484152
FAM219A	0.501395482992013	0.296754427636624	1.105	2.08717	-0.0334443	-0.201283	0.0122807	0.014667
ABCA1	-0.518426836307587	0.877271538920833	2.60962	2.96494	0.415775	0.568576	0.742583	-1.48888
SVEP1	0.24351944257744	0.0156258859650832	1.09184	1.98684	2.20005	0.632707	-1.39774	0.484152
TRPV6	NA	NA	1.75247	3.13749	-1.38492	0.746742	-3.21011	0.484152
PTCHD1	NA	NA	2.89776	3.23112	-0.384917	0.51723	-0.817794	1.06911
TRMT10B	-0.222503006986409	0.574051618259802	0.53573	2.45053	-0.484452	0.369672	1.12974	1.80608
HECTD2	0.567853883601008	0.785627846255671	1.08154	1.72594	-0.0629885	-0.644522	1.99934	-0.252813
GPR101	NA	NA	3.55348	3.9487	-0.384917	0.632707	-0.625149	0.484152
GTF2A1	-0.138549856934619	0.953713071887976	1.22441	2.05533	-0.0155172	0.171062	0.215784	0.265729
KBTBD6	-0.244832009514463	0.61186606849948	0.713445	1.43912	0.0648863	0.69081	0.419245	0.636155
DACT1	NA	NA	1.00812	2.34916	-0.384917	0.632707	0.535315	0.484152
AK8	NA	NA	2.37101	3.06007	-1.79995	1.36967	0.959813	2.06911
SPACA9	-0.491432174894619	0.482723065968821	2.33486	2.93825	-0.52242	-0.2642	0.374851	0.89919
ZMYND19	-0.670421583531129	0.0278853524043808	0.426611	1.81176	-0.201205	0.0192557	1.6402	0.110694
IFI27	0.828334729853149	0.362441509781774	2.62436	3.11981	0.508168	0.698295	-1.62515	-0.515848
FBN1	-0.0216468856503125	0.0160668673714239	0.748819	1.51104	0.895191	-0.104259	-1.89943	-1.92302
POLL	-0.110121744033613	0.505019146021962	0.832446	1.65528	-0.192272	0.254195	1.10068	0.342133
SGPL1	0.28103239441624	0.0555188576886558	1.02619	1.53118	-0.231597	0.298877	-0.200264	-0.460138
WBP1L	-0.170364444351233	0.384951821167743	1.20504	2.02194	-0.00987719	0.132719	-0.295001	-0.369997
SMPD1	0.438873731434771	0.531838956997303	0.529224	1.84774	0.0832322	0.109145	0.319474	-0.279919
IFTAP	-0.257925757616168	0.696417664583596	0.511966	2.17318	-1.60731	-0.311798	0.31345	1.48415
GARRE1	1.07465778757122	0.523809569829931	0.639455	1.99637	0.649031	0.659674	-0.0174666	0.0480531
WEE1	-0.404676799692129	0.258592962423715	0.30594	1.5597	-0.0406522	-0.850685	0.365452	-0.0122736
MCM7	-0.16392872571756	0.763783518847778	0.943933	1.41798	-0.119749	-0.788822	-0.900837	1.1643
COG1	-0.105968657432777	0.184891514317515	1.0224	1.58718	-0.779908	0.40292	-0.416054	-0.261034
NNMT	0.368872204779499	7.38736784558516e-07	0.654405	1.4826	-0.384917	0.632707	1.42172	0.0691148
BMERB1	1.04598132703369	0.372548290642738	1.82835	2.16778	0.231755	0.0477442	0.242747	-0.515848
YPEL4	NA	NA	2.64917	4.1827	-0.384917	-0.952256	0.374851	0.484152
TMEM170A	0.32313219388625	0.757401205640295	2.27032	2.75429	0.293155	0.327852	-1.11058	0.0691148
NAV2	0.989648693775879	0.00451120191420734	0.996294	2.5409	-0.384917	0.632707	-0.812934	-0.00938721
NEMP1	0.34218872631426	0.558347284219878	1.00206	2.06656	0.354301	-0.629691	0.926949	0.10401
TTC16	NA	NA	1.85626	2.97309	0.615083	1.63271	-0.625149	2.06911
SUN5	NA	NA	3.20643	3.57961	-0.384917	0.632707	-0.625149	0.484152
UGT1A6	1.54776041647402	NA	2.88667	4.58912	2.11465	0.632707	-1.62515	0.484152
NIBAN3	NA	NA	3.21108	3.68671	-0.384917	2.21767	1.95981	1.48415
CDT1	0.103541001667925	0.205989577049711	1.22636	2.09023	-0.153754	-0.799892	0.0443096	1.06911
AQP2	NA	NA	2.38267	3.54537	-0.384917	0.632707	-0.625149	0.484152
PROSER3	0.276902412281897	0.645686628667204	0.793898	1.45659	0.0143536	-0.218771	0.387451	0.429704
TMEM145	-0.567764305065551	NA	2.89644	2.97698	-0.384917	0.880634	0.374851	0.484152
PPP1R14A	NA	NA	2.91445	3.85411	-0.384917	0.632707	-0.625149	0.484152
DNAAF3	1.02128721521761	NA	3.00372	3.26413	-0.384917	0.208209	0.111816	1.65408
RILP	0.00416312670147844	0.205027893614847	1.33684	2.66274	1.29316	-0.185455	0.848782	-1.12157
TRPV3	NA	NA	2.04232	3.48864	1.20005	-0.651086	-0.625149	0.484152
CYB5D2	0.775511493012163	0.566441335605137	1.67955	2.43598	-0.596421	0.560916	1.95981	-0.19392
EVPL	-0.156763704323865	0.544307353324456	-0.0467486	1.50114	0.311892	-0.163797	-1.51823	-0.590102
CYP7A1	NA	NA	2.52307	3.74329	-0.384917	0.632707	-0.625149	0.484152
ZNF598	0.578701608519781	0.149946032904069	0.824524	1.28649	-0.624587	0.415115	0.332787	-0.952712
DNASE1L2	NA	NA	2.11697	3.03881	-1.60731	-0.367293	-1.21011	-1.83778
ECI1	0.73731417932809	0.193535120501027	1.1315	1.23253	-0.0923519	-0.369484	0.688511	0.574094
CASKIN1	NA	NA	1.74469	3.06411	-0.384917	-0.666854	-0.625149	0.484152
NLRC3	NA	NA	2.89588	4.78646	-0.384917	0.632707	-0.625149	0.484152
SLC22A11	NA	NA	2.73714	3.76448	-0.384917	0.632707	-0.625149	0.484152
ANKS3	-1.07968778578532	0.33228634544426	1.43302	1.73188	-0.384917	0.495203	1.72063	-0.232055
THAP9	0.951154447245066	0.872562026287355	1.61002	2.60833	0.167624	-0.48277	2.69678	0.484152
PTF1A	NA	NA	2.20669	4.43356	-0.384917	0.632707	-0.625149	0.484152
KIF5C	NA	NA	1.5903	3.13789	0.0625424	-0.807866	-1.62515	-1.10081
DEGS2	NA	NA	2.27025	3.55113	-0.331229	0.00807409	-1.04019	0.621656
SCN11A	NA	NA	2.64307	3.88325	-0.384917	0.632707	-0.625149	0.484152
RHOH	NA	0.577062476445082	2.29891	3.53386	-0.647951	0.217669	-0.625149	-0.515848
SCNN1B	0.234474765813152	0.813828233594562	2.98167	3.69254	-0.306914	-1.01499	-1.62515	2.48415
TNXB	NA	0.984245608009787	1.65883	3.81158	-1.38492	0.632707	1.69678	-0.951947
AXIN2	NA	NA	0.667482	2.6415	-1.96988	-0.0453652	-0.888184	-1.97528
KCTD19	NA	NA	1.90575	3.9415	-0.384917	0.632707	-0.625149	-0.515848
ZNF507	0.032950726834238	0.886117106618394	1.45997	1.7329	-0.00488557	0.226386	0.628607	0.985346
HTR1E	NA	NA	2.34531	3.6766	2.42244	0.632707	0.374851	0.484152
ZNF608	NA	NA	1.67675	3.11315	-0.607309	0.470435	0.0687477	-0.869485
ZBTB43	0.995653464177806	0.00510372736455685	0.711206	2.02927	-0.751045	0.530827	1.53013	0.72022
ZRSR2	0.387207809929316	0.847878692898448	1.71035	2.60492	-0.344275	0.0477442	0.889424	0.706545
UMOD	NA	NA	2.2212	3.30143	-0.384917	0.632707	-0.625149	0.484152
ARL13B	0.100003764269257	0.5445632715846	0.882555	1.47224	-0.539245	-0.184429	1.42216	0.611908
CXCL8	1.71124781524434	0.0213127908648632	2.05552	7.89153	-0.384917	0.632707	-2.54453	-1.10081
BNC1	0.668946620073277	0.07631727841453	2.96692	3.85236	-1.38492	0.632707	-0.625149	0.484152
APLF	0.355489190578037	0.244133725001479	1.677	3.05408	-1.38492	0.632707	-0.542687	-0.515848
ASPSCR1	0.482627100627626	0.981644116391943	0.720581	1.47832	-0.326969	0.06155	0.512354	0.152076
RFNG	-0.194386363049735	0.29316047606968	0.158002	2.17924	-0.517367	0.378732	-0.17377	-0.372484
MUC17	NA	NA	2.20688	3.41055	-0.384917	0.632707	-0.625149	0.484152
MYRIP	NA	NA	2.60987	3.80017	0.615083	0.0477442	0.374851	2.48415
USP50	NA	NA	2.17305	3.84967	-0.384917	0.632707	-0.625149	0.484152
ZNF212	-0.520129949958109	0.820354706802622	1.19298	1.60779	-0.006405	0.610339	1.32702	0.767945
FOS	0.268649136787719	0.0182534361641272	1.22847	1.9107	1.90049	0.480704	1.11182	1.29151
SETMAR	0.283055412302075	0.706992614810693	0.886359	2.56828	0.5585	-0.387193	-0.795074	1.89919
SMAD1	0.698104448639748	0.0715437706819498	1.31498	2.07747	0.334975	0.432937	2.04945	1.41704
SEMA3E	NA	NA	1.23517	3.62574	-0.363112	0.170601	-3.25742	-0.19392
GPRC5C	-0.413378998844128	0.0448300158947382	1.05627	3.50429	0.132483	-0.308639	-0.947077	-1.15458
NFXL1	0.55741296730372	0.118459435258538	1.10869	1.47618	-0.255875	0.212489	0.735598	1.37945
KRT74	NA	NA	2.93788	3.87376	-0.384917	0.632707	-0.625149	0.484152
LONRF2	NA	NA	1.71049	3.75521	0.209177	-0.415388	0.959813	-0.252813
SERPINB9	NA	NA	2.68685	3.69963	-0.554842	0.632707	-0.625149	-1.21846
IRX2	0.714484368611476	0.00379756260835388	3.00104	4.04645	-0.417338	0.521675	-1.84754	1.06911
COMMD5	-0.635684623893603	0.198154317041085	0.808292	1.5199	-0.837429	0.650409	0.834282	-0.0722411
ZNF296	-1.22138935013058	0.472793087447015	-0.416443	1.80969	0.24585	0.119894	-2.21011	0.11737
HOXB9	-0.380302872859579	NA	1.31234	2.77059	-0.384917	-0.367293	4.01871	0.636155
PPM1D	1.22044681558732	0.279774679889614	0.925861	1.6193	0.221369	0.309203	0.785135	0.890145
OR1M1	NA	NA	2.67212	3.65954	-0.384917	0.632707	-0.625149	0.484152
ZNF415	NA	NA	2.34589	3.59252	1.20005	-0.0126284	-0.625149	0.0691148
HAS2	-0.829990944416804	0.0989635646949525	1.62052	2.62306	-0.384917	0.632707	1.36714	0.114918
PRKCE	-0.695066997971103	0.617003466793481	0.625707	2.04144	-0.054768	-0.13668	1.00712	0.727423
NAIF1	0.250190117061333	0.710339241949339	0.632518	1.88514	-0.777234	-0.501149	1.74408	-0.515848
MUC7	NA	NA	2.71017	4.03524	-0.384917	0.632707	-1.62515	0.484152
ZNF440	NA	NA	0.461492	2.25767	-0.006405	-0.457325	0.789888	1.03164
CLCN5	0.0335461396099155	0.255062225878025	-0.333345	2.07559	-0.568138	-0.772808	-1.57624	-0.293455
ZNF561	-0.75177231494426	0.157168669741307	1.37932	2.06288	-0.384917	0.806355	0.237347	0.551266
SYCE1	NA	NA	2.76657	4.05347	-0.384917	0.632707	0.959813	1.48415
SLFNL1	NA	NA	2.48233	3.87594	-0.384917	0.632707	-0.625149	0.484152
UTF1	NA	NA	2.80111	4.19834	-0.384917	0.632707	-0.625149	0.484152
CFAP46	NA	NA	0.988208	3.56447	-0.214992	0.632707	-0.625149	0.484152
