geneName	HEK293_2h	HMECs_1h	HMECs_24h	MCF10A_2h	M231_1h	SUM159PT_1h	SUM159PT_24h
STAMBPL1	0.989973290295412	-0.814645	-1.07825	-0.971365	0.0933039	-0.808747	-0.617266
CARF	NA	0.278464	1.21453	0.0992401	-1.19185	-0.201417	0.445744
SHF	0.450656762664959	0.337358	2.05103	1.23674	2.07119	1.47665	0.761245
SEMA7A	NA	-0.367186	-1.53393	-4.1828	0.144118	2.21362	0.498211
FGF5	NA	-0.184595	-1.04012	0.236744	-0.166208	2.21362	0.498211
B4GALNT3	0.392089965139736	1.27024	1.64223	1.82171	-0.526376	2.21362	0.498211
KRT71	NA	1.33736	4.05103	-1.34822	-0.835704	2.21362	1.49821
RAB20	NA	-0.47761	-1.37198	-1.21072	-0.0461241	0.773048	-0.164754
CDH24	0.64958417290577	0.55975	1.16122	-1.26576	-0.0663172	0.619941	-0.121941
AK7	NA	0.92232	2.4136	1.23674	-0.951182	1.79858	1.23518
CYP1A1	NA	-0.421634	-1.89383	1.99756	0.187379	-0.00877184	-0.309144
ITGAX	NA	2.65929	2.24368	-1.08518	0.0971815	-0.786379	-1.50179
NUDT7	NA	0.585285	1.76724	1.37425	-0.157632	-0.763659	-0.157141
RPL3L	NA	0.337358	3.24368	0.236744	-0.250742	1.21362	0.498211
RPS2	0.475720651581974	-0.0790198	-1.14613	-3.65999	0.497806	0.394193	0.16421
IMPA2	0.813364794696926	0.123233	1.11362	0.96881	0.0535153	0.510338	0.638809
TMC6	0.96268264757377	-0.122074	1.00664	1.23674	-0.486145	3.56726	-0.671714
PRDM15	0.292824299524528	-0.349703	-1.10996	-0.631153	-0.262714	0.0603743	-0.0700728
DNMT3L	NA	2.14471	3.4136	0.236744	-0.57267	-0.108308	0.498211
CACNG8	0.395404293407569	0.92232	2.82864	1.54487	0.111828	0.349276	0.0489036
PRDM16	NA	0.867873	1.98064	0.236744	-1.47313	1.21362	5.45241
ARHGEF19	0.701027633666556	0.337358	1.64807	0.88882	0.0541128	-0.258448	-0.588204
TINAGL1	NA	0.0909307	-1.37274	-1.10429	-0.12589	0.0722647	-0.207046
CYP4B1	NA	-0.662642	1.36921	0.0581463	-0.685957	-0.210346	0.163766
NECTIN4	0.111348942542801	-0.334019	1.35657	-0.763256	-0.513776	0.501423	-0.376258
CRABP2	0.710039533850019	0.114965	1.7291	0.821706	-0.274989	6.59213	0.761245
HMCN1	0.577274854084266	0.114965	1.2197	-0.415333	0.410456	-0.601955	-0.751767
ADAMTSL4	NA	-0.0105654	2.24368	0.536917	-0.598665	0.371685	0.285907
SUSD4	NA	-0.357788	-1.52186	-0.763256	-0.288216	0.213621	-0.501789
ATP8B2	0.335123260681832	-0.290673	1.64807	-0.441328	-0.53495	0.180068	-0.0499148
S100A8	NA	-0.244141	1.56283	0.551946	1.55661	1.21362	2.08317
ETNK2	0.723066362765094	0.337358	1.32168	0.777312	-0.113238	-1.30994	0.27233
FAM171B	0.991096774833651	-0.662642	1.05103	-0.0262908	0.20177	-0.0620139	0.807539
METTL21A	0.317646941425567	-0.2693	-1.12197	-0.146585	0.367011	-0.593734	0.498211
ACKR3	NA	0.135724	1.24368	1.49978	-0.250742	3.53555	1.49821
ANKRD31	NA	0.752395	2.24368	0.236744	-0.357657	-0.786379	-0.501789
CXCL14	NA	-0.662642	3.03027	0.236744	1.33422	1.21362	0.498211
CYP39A1	0.174087095872776	1.7524	2.35915	0.821706	-1.25074	-0.830774	0.0387794
SLC2A12	NA	0.0478513	2.36921	1.55867	-0.211213	0.213621	1.37268
IGFBP3	NA	0.440206	-1.13626	0.353783	0.195376	-1.76823	-0.313717
ZNF185	0.946405812631096	0.0720133	1.02161	-0.322684	-0.0476928	2.70839	-0.961221
RPL10	0.939768480198807	-0.108493	-1.06066	-2.12081	0.136281	-0.122807	-0.928415
ATP6V0D2	NA	-0.662642	2.24368	0.236744	-0.250742	-0.371342	-1.08675
FAM83A	NA	0.104912	-1.18286	-0.544879	-0.250742	2.21362	0.498211
ASTN2	0.449346087544323	1.65929	3.05103	0.864775	0.241111	1.50313	0.328286
WDR31	0.658831292898518	0.530003	2.13676	1.23674	-0.366219	-0.215223	0.226909
HMCN2	NA	0.337358	2.46607	0.236744	0.393114	-0.786379	-1.08675
PAMR1	NA	-0.177215	2.85249	1.23674	-1.02835	0.950586	-0.0867515
SESN3	0.268402189281149	-0.171656	1.33016	1.23674	-0.124108	-0.382149	1.60705
MMP3	NA	-0.148069	-1.82671	0.236744	0.20177	1.21362	0.498211
CNKSR2	NA	-0.0611915	-1.80695	0.236744	-0.250742	1.21362	1.49821
PDCD4	0.355924245144541	0.0504594	1.05476	0.381893	-0.108316	-0.935861	0.700481
PIH1D2	NA	0.893751	1.24368	-0.637726	-0.182029	2.47665	0.761245
FOXO1	0.859681583531689	-0.200299	1.29872	-0.377686	-0.250742	-0.857958	0.264008
NOCT	0.604508133425314	-0.314719	-1.01412	-0.840333	0.233439	-0.431715	-0.388132
ANK3	0.340272475030048	-0.142635	1.2673	1.82171	0.242298	1.997	1.68651
AKAP6	NA	0.452835	1.5167	-0.441328	0.0248927	-1.75601	-0.149487
ADAM8	NA	-0.233994	-1.00169	-0.500222	-0.564677	2.30673	-0.0867515
TRIM36	0.875920291782894	-0.373135	-1.60432	-0.400686	-0.0422717	-0.371342	-1.37626
SYCP2L	0.565952653188603	0.938809	1.33989	0.236744	0.144667	0.339151	1.12624
BMP6	0.992652550417019	0.0292356	-1.75632	-0.0262908	1.07119	1.21362	0.498211
FEZF2	0.94483243908526	0.752395	1.75825	-0.927643	-1.27121	0.390498	-1.02535
SLC25A27	NA	0.337358	1.10166	1.82171	-0.654097	-0.480753	0.637187
FRMD1	NA	0.337358	4.4136	0.236744	-0.250742	3.08809	-1.08675
ADPRHL1	0.78958439556944	0.92232	3.15057	-3.29012	-0.378617	0.683106	-1.20223
ABI3BP	NA	-0.193157	1.40122	-0.632012	-1.02835	-0.000596176	-0.200047
ADAMTS1	0.641049233868138	0.363273	-1.69974	-0.0147952	0.398045	2.00717	0.00635787
APCDD1	NA	-0.122074	1.66689	0.236744	-0.928814	-0.0343069	-0.0492768
AK9	0.893000214208947	0.481748	3.54264	0.821706	-0.0902771	-0.428827	0.0831735
GOLGA7B	NA	-0.0776796	-1.12829	-0.763256	-0.835704	0.213621	-0.501789
MFSD14A	0.826218400548681	0.92232	2.18228	-0.763256	-0.698201	0.535549	1.19865
SSBP3	0.998836691804314	-0.0987412	1.05402	0.947237	0.0679406	0.489255	0.337746
TSC22D3	NA	0.00995468	1.09652	0.0947246	-0.329097	-1.78179	0.265805
NLRP14	NA	0.92232	2.24368	0.236744	0.285311	-0.593734	-0.724181
XKR8	0.311398954402284	-0.126589	-1.2709	0.0143512	0.12777	1.21362	0.498211
GPR153	0.911365545733746	0.398758	1.21197	-0.27783	0.486224	0.766162	0.678783
HTR6	0.400999082606372	1.2549	3.64361	-0.763256	1.33422	1.43601	2.91325
SPATA2L	0.323540575044944	-0.795092	-1.00425	-2.03627	-0.108723	1.49902	-1.04236
STC1	NA	-0.144175	-3.15842	-2.62871	-0.159111	2.79858	0.498211
CIART	NA	0.62276	1.01186	-0.348219	-1.8357	2.95059	0.498211
HK2	0.698908316631101	-0.154869	-1.16142	-0.466863	0.166159	-0.294689	-0.262754
C1R	NA	0.000322916	1.4136	0.169749	-0.142217	0.213621	-0.501789
IQCC	0.265313481315315	-0.31034	-1.06298	0.751317	-0.271206	-0.99283	-1.60132
ATAD3B	0.513929360787057	0.177634	-1.50806	-0.293771	-0.226596	1.35112	0.121141
CILP2	0.786505227261615	0.92232	3.33114	-0.763256	-0.186611	4.02098	1.49821
ABCG1	NA	-0.0909764	1.48672	2.16274	-0.494013	-1.52996	-0.844535
SLX9	0.655994365481061	-0.0285135	-1.23025	-0.633973	-0.0491079	0.013683	-1.32622
CLDND2	NA	0.337358	2.4136	1.0441	-1.0581	-0.712379	0.835246
LY6K	NA	-0.0731069	-2.14864	0.0852913	0.241578	-0.191221	0.419356
COL26A1	NA	1.92232	4.15057	0.236744	0.749258	0.213621	-0.501789
FAM171A2	0.836695770606542	1.55975	2.82864	-0.052763	-0.13971	2.3291	0.235177
KRT82	NA	0.176893	1.3533	-0.763256	0.556613	0.213621	0.0831735
SYNC	NA	0.337358	1.24368	0.236744	-0.376273	0.628658	0.913248
CAMK2N1	0.952556281021635	-0.0640047	-1.21885	-0.807651	0.301799	2.38355	0.820139
MEGF6	NA	0.0224846	1.27169	-0.150573	-0.38299	1.06578	-0.221681
GBP2	NA	0.474861	2.20715	-0.829752	-0.568482	1.28517	1.98189
VANGL2	NA	-0.925677	1.11815	-0.763256	-2.25074	1.21362	0.498211
CCDC74A	0.407410377167423	0.0743235	1.98064	1.82171	0.164296	0.213621	-0.501789
TGFA	NA	-0.227595	-1.58193	-0.453572	0.306476	-0.64436	0.925632
PAQR3	0.534826689552991	-0.316867	-1.01936	-1.61125	-0.0335111	-0.464451	0.226131
ANTXR2	NA	0.0263462	-1.05237	1.10601	-0.109329	-1.29909	0.149891
KBTBD8	0.931770079150956	-0.233799	-1.28684	-2.4637	0.793652	-0.322432	0.0325474
EIF4E3	0.676927006003406	0.0894304	-3.00425	-0.763256	-0.250742	1.00717	0.913248
EOMES	NA	-0.200299	-1.00025	0.236744	-0.250742	-0.786379	1.08317
SERPINI1	0.911715764441697	0.71587	1.7291	-0.116893	-0.113238	-3.55191	-0.0270094
CCDC191	0.303834799276627	0.449833	1.50996	0.0992401	-0.317856	-0.155613	0.00344628
IL17RE	NA	0.0478513	1.18418	0.143634	-0.250742	1.77305	0.157174
CXCL3	NA	-0.696589	-1.48215	-2.24868	-0.736169	-1.37134	-1.08675
CXCL1	NA	-0.626723	-1.60675	-0.0566153	-0.513776	0.213621	-0.501789
PLB1	NA	0.41536	1.98064	-0.763256	-0.250742	4.02098	0.498211
DNALI1	NA	1.07432	2.35915	0.236744	-0.250742	5.12051	1.49821
LIPH	NA	1.55975	2.82864	1.0441	-0.0902771	3.26425	-2.30914
SLC51A	NA	0.337358	3.82864	0.236744	-2.0466	1.91406	-0.179861
CDC25A	0.647503135426739	-0.0749955	-1.05031	-1.24513	0.20744	0.936325	-0.0402089
BSN	0.990210400182851	2.14471	3.82864	1.82171	-0.0405241	0.213621	-0.501789
HHIP	0.984788131494172	-0.163703	-2.09563	0.236744	0.749258	0.554657	-1.23875
CMYA5	NA	0.507283	1.24368	0.821706	-0.22427	0.377119	0.469065
CSF2	NA	-0.610175	-2.18928	1.23674	0.334221	1.21362	0.498211
CGAS	NA	-0.525139	-1.17136	-1.27227	-0.154715	-0.69327	-0.0336402
TMEM200A	NA	0.19245	-1.23683	0.236744	-0.250742	1.21362	0.498211
DLC1	0.276824752496486	-0.0573265	-1.35078	-0.61508	-0.0367793	0.0510004	0.152284
SLC25A32	0.950988853443673	0.430467	-1.03872	-0.383668	-0.15271	-1.59373	-1.02374
SVEP1	0.489634152832502	0.551483	1.05925	-0.585134	-0.411206	0.638118	-0.195128
ZNF367	0.456023219087303	0.0797574	-1.06921	0.773772	0.158272	-0.0664873	-0.377748
OTUD1	0.61972972382621	0.283919	1.10617	0.262739	-0.0283494	0.102589	0.202755
DEPP1	0.517652172696675	-0.455876	-1.08418	3.93718	-1.31487	-0.371342	-0.501789
TMEM63C	NA	-0.28413	1.1312	-0.309651	-0.736169	-1.22614	0.140482
RET	NA	0.337358	2.94412	0.236744	-0.473134	2.79858	0.498211
ARHGEF40	0.687666169610402	0.32008	1.20009	0.0736078	-0.105793	0.0761171	-0.0543301
SALL2	0.784367302033952	0.211827	2.01627	2.0441	-0.207673	2.30108	-0.916827
C1QL3	NA	1.33736	3.24368	0.236744	-0.250742	1.21362	0.498211
TCP11L2	0.495746115644255	0.0176683	1.475	1.99895	-0.29548	-0.413162	0.923517
SVOP	NA	-0.247605	2.11815	0.236744	0.401335	-2.48682	-3.20223
CKB	0.607609644882341	-0.0853332	1.85885	1.15428	-0.0763343	-0.330203	0.186678
FAM227B	NA	-0.110101	3.19477	0.651781	-0.598665	1.87659	0.820139
PPFIBP2	NA	0.381752	2.11404	2.23674	-0.218561	0.213621	0.950723
RPL27A	0.932173071485312	-0.0468679	-1.02641	-1.99651	0.512086	-0.548286	-1.06273
A2ML1	NA	0.25786	1.26537	0.236744	-0.250742	1.21362	0.498211
MAP1A	NA	0.244248	1.4335	0.0668186	-0.0663172	1.40627	0.193356
NKX3-1	NA	-0.0496652	-1.84379	-0.90076	-0.221595	-1.26443	-0.0323037
ACSF2	0.622158521323461	0.116858	1.16788	0.404471	0.0179893	-0.058184	0.328286
UGT1A6	NA	-0.0776796	1.33114	0.236744	-2.25074	-1.47088	1.66457
NOD2	NA	1.65929	2.24368	0.236744	-1.8357	1.21362	0.498211
RBFOX3	NA	1.33736	4.33114	0.236744	-0.250742	1.21362	-0.501789
SEMA6B	0.907255422929055	0.337358	2.24368	-0.419302	-0.826602	1.83029	0.29176
KIFC2	0.417974008441647	0.683808	1.08018	0.425189	-0.510386	1.63141	-0.0274174
GGT6	NA	-0.148069	1.60625	0.236744	-0.250742	5.16782	-0.501789
ANGPTL4	NA	0.020417	-2.39709	-4.21062	-0.0872431	-0.300953	-0.4314
ZNF232	0.421234931108879	-0.759504	-1.26822	-0.052763	0.15112	0.581352	-0.28606
EVPL	NA	0.0478513	1.22719	-0.763256	-0.179591	7.02098	-1.08675
MAP4K2	0.777301893155121	0.0963498	1.1282	-0.589227	-0.107378	0.945687	0.0749995
VASN	NA	0.639014	1.10281	1.0176	-0.987707	0.29515	-0.624273
PCMTD1	0.644270159000491	0.0121171	1.16199	1.32421	-0.059799	-0.893908	0.386382
FILIP1L	0.192462411256273	0.156786	1.18175	0.651781	-0.250742	2.21362	0.498211
SCNN1B	NA	-0.800146	1.48469	-0.116739	-1.5462	-0.703466	1.36639
IL7R	NA	0.104697	-1.18163	-1.21989	0.254577	0.213621	0.498211
ZNF608	0.943938743866813	0.421259	1.29877	3.11121	-0.352144	0.891692	0.761245
KLK7	NA	-0.117515	1.69963	0.236744	-0.250742	2.21362	0.498211
ACTBL2	NA	0.752395	1.82864	-0.125826	0.196717	2.79858	1.82014
RAB3B	NA	-0.531398	-1.34128	0.236744	-1.25074	2.79858	0.498211
SPRR1B	NA	-0.18532	1.37861	0.236744	-0.250742	1.21362	0.498211
SPRR1A	NA	0.337358	1.58763	0.236744	-0.250742	1.21362	0.498211
CLIC3	NA	-0.103215	1.28115	-0.985649	-0.87223	5.87659	-0.501789
LINGO1	0.466467661629256	0.337358	4.88753	0.236744	1.07119	-2.37134	-1.50179
TM4SF4	NA	0.337358	3.24368	0.236744	-0.250742	1.21362	0.498211
FAXDC2	NA	0.337358	2.15057	2.79474	0.749258	1.21362	1.49821
VSTM2A	NA	1.33736	3.4136	0.236744	-0.698201	3.79858	1.49821
KRT72	NA	0.600392	2.50671	1.23674	-2.25074	1.79858	-0.501789
PFKFB3	0.390780368616849	-0.0697705	-1.78031	-0.522248	-0.118382	2.14246	0.498211
SMAGP	0.643965187940846	-0.205784	-1.18082	-1.68926	-0.00410182	1.47665	0.498211
RBMXL2	0.848817339481496	1.33736	2.98064	1.23674	0.334221	2.21362	1.23518
RPS9	0.799471103046929	-0.0146274	-1.04109	-1.80182	0.211668	0.215033	-0.879171
GSTA4	0.358832382918696	0.249895	1.36567	-0.533775	0.428372	-0.411821	0.654769
HAS2	0.874883156756689	-0.31034	-1.72595	-0.763256	0.213205	1.21362	0.498211
SOX7	NA	-0.952149	-1.21575	-3.39552	-0.835704	-0.108308	0.29176
ALK	NA	0.752395	3.30257	0.236744	0.486224	3.21362	0.498211
CHST11	0.559071048949224	-0.355461	-1.07418	-0.299757	0.460461	-0.618652	-0.21588
KRT19	NA	-0.134355	1.03977	1.55867	-0.656955	6.94542	-2.30914
KRT15	NA	-0.132718	1.00063	1.23674	0.459752	3.08809	2.23518
CXXC5	0.623226249273084	0.407747	1.16968	0.236744	-0.250742	0.972612	1.00722
RPS7	0.58605109137284	-0.100047	-1.13483	-1.70755	0.469573	-0.0969477	-0.690367
LAMB2	0.914577797448106	-0.0200613	1.13791	0.0944731	-0.125573	0.0804273	0.429879
ALG14	0.974614562460209	0.00653341	-1.1021	0.189438	-0.0170694	-0.993975	0.0682231
SYNPO2	NA	0.0743235	2.11815	0.821706	1.07119	0.628658	-2.08675
HPSE2	NA	1.55975	3.11815	0.236744	0.971651	1.21362	0.498211
PPP1R3B	NA	-0.258745	-1.0238	-0.626754	0.0429894	2.53555	0.498211
CSPG4	NA	-0.174977	1.07326	-0.763256	-0.125211	-0.281935	-0.939629
HSPB7	NA	1.33736	3.70311	0.236744	1.33422	0.213621	-1.50179
TLR1	NA	0.752395	2.98064	1.35222	-0.57267	-0.371342	-1.08675
LINGO2	NA	1.18535	1.92175	0.236744	0.749258	-3.30994	-0.703423
IL20RB	NA	0.0287266	1.0495	0.425189	-0.56485	-1.92307	-0.405245
DSG4	0.750543940023424	0.167433	1.1035	0.236744	1.48622	0.213621	-0.501789
CCNE2	0.405413988364402	0.161259	-1.13304	-1.07777	0.389672	1.36834	0.14533
PHYKPL	0.693094738268157	0.71587	1.05103	0.413621	-0.532373	-0.0500742	0.186153
SCUBE2	NA	1.33736	2.94412	0.236744	-0.987707	4.53555	-1.08675
CLCF1	NA	-0.58018	-1.19993	-2.32268	-0.526376	2.53555	0.498211
UCP2	0.51194240065563	0.337358	2.35915	0.236744	-0.263849	3.87659	-1.08675
FOSL1	NA	-0.338101	-1.91269	-1.22351	-0.130571	1.83511	-0.254696
AMIGO3	0.590955051381624	0.530003	1.75825	-1.34822	0.495502	1.05316	-0.749717
NUPR1	NA	-0.375859	1.35316	2.61312	-0.180352	-1.55603	-0.723692
CRYBG2	NA	-0.0575017	1.16002	-0.348219	-1.57267	0.448086	-0.589252
MAMSTR	0.63205976933834	-0.340714	1.82864	1.82171	-0.160544	-0.679464	-0.501789
SCN4B	NA	0.889899	1.82864	0.236744	-0.443387	1.21362	0.498211
IRX3	0.105923297807877	-0.0827506	1.04886	0.713791	0.0585863	0.0628406	0.464788
CRACR2B	0.539494982303423	0.92232	2.4136	0.236744	-0.31817	2.29162	1.13564
CCDC184	NA	1.55975	5.6245	-0.763256	0.597255	0.213621	-1.08675
CALHM5	NA	1.55975	1.98064	0.236744	-0.250742	-0.576456	-0.789366
KCNG2	0.0017969380811256	2.14471	2.82864	0.0847405	-1.8357	-0.371342	0.913248
CALML3	NA	-0.10503	1.27881	-0.763256	-0.250742	1.21362	0.498211
CALML5	NA	0.92232	3.24368	0.236744	-0.250742	1.21362	0.498211
FAM220A	0.92546781393994	-0.103215	1.04014	-0.203829	-0.317856	0.605938	0.405102
GLDC	0.933645305647449	-0.662642	-1.66321	0.236744	2.07119	0.628658	-1.08675
TUBAL3	NA	-0.0956015	-1.23819	0.236744	1.33422	0.798583	1.08317
P4HTM	0.88154555429691	0.199854	1.03217	0.168031	-0.0966418	0.392789	0.0950476
CSRNP3	NA	-0.662642	2.33114	0.236744	-0.951182	0.213621	0.498211
THBD	NA	-0.350698	-1.36638	-2.07715	-0.0537049	-0.901857	0.143546
OPLAH	NA	-0.20321	1.60123	-0.00961206	-0.183507	0.285514	-0.133847
NLRP8	NA	0.337358	5.79827	0.236744	-0.250742	3.53555	1.49821
ABCA13	NA	0.528301	1.4524	0.973709	1.34894	-0.556898	-1.83621
TDRD6	NA	0.337358	2.24368	0.236744	1.1643	0.213621	1.08317
ADGRD2	NA	-0.662642	2.24368	1.82171	-0.250742	1.21362	0.498211
SLC47A2	NA	0.92232	3.19787	0.0143512	-1.25074	2.21362	1.08317
YOD1	0.377139804116185	-0.324473	-1.19884	-0.527443	-0.417713	0.204632	0.189662
SHISA2	NA	0.0377976	-2.17136	0.778893	-0.600326	2.79858	0.498211
S1PR5	NA	-0.885035	1.13676	0.236744	-0.0932005	-0.464451	-1.50179
BHLHE22	0.840770645753014	2.14471	3.15057	2.11121	-0.250742	1.21362	0.498211
AEN	0.97061917376546	-0.0585708	-1.32693	-0.11118	0.325451	0.46855	-0.873045
SLC26A11	0.749001907424832	0.234264	1.24368	0.37792	0.294254	0.699047	0.050752
MUC16	NA	0.221881	1.45013	-0.763256	0.597255	1.79858	-0.0867515
FRAT2	0.700218230317666	0.954029	1.19477	1.82171	-0.835704	0.513181	-1.61727
AATK	0.963567823813917	-1.2476	2.11815	-1.34822	-0.250742	0.891692	0.761245
GPR3	NA	-0.740645	-1.30381	-1.48572	0.556613	1.21362	-0.0867515
SLC9A9	NA	-0.228239	1.07862	-0.500222	0.656149	-1.17244	-0.0804925
IBA57	0.698236132423132	0.374833	-1.05005	0.630763	0.836721	0.162995	-1.11184
FAM181B	NA	0.337358	2.4136	0.236744	-1.8357	2.21362	0.498211
DCAF4L1	NA	1.55975	2.35915	0.236744	0.305652	1.62866	0.235177
NXPH4	0.596174294733063	-0.0776796	2.30257	0.193675	-0.0377481	-0.507663	-0.0574869
SATB1	NA	0.752395	2.46607	0.236744	-0.570622	0.549041	0.993288
CCBE1	NA	0.178929	-1.36455	0.356159	-0.00661585	1.21362	0.498211
GBP6	NA	0.202908	1.058	0.236744	-0.250742	1.21362	1.49821
TFDP3	NA	1.33736	3.24368	0.236744	-0.250742	1.21362	0.498211
UPP1	0.792718200548452	-0.250607	-1.40883	-0.0938271	-0.114169	-1.21934	-0.61282
KCTD8	0.74208318237233	0.337358	3.05103	0.236744	-1.25074	2.21362	0.498211
TSPYL2	0.385779907414497	0.184112	1.35657	-0.218451	-0.078954	-0.748471	1.17974
ALDH1A3	NA	0.0634098	-1.0739	-2.13204	0.0921459	4.46155	2.08317
CLCNKB	NA	0.337358	3.82864	-0.763256	-0.250742	2.21362	0.498211
MAFF	NA	-0.662642	-1.0238	0.370525	-0.00562929	0.213621	-0.97572
KRT76	NA	0.851931	2.2943	-0.763256	0.749258	1.21362	2.08317
OLFML2A	NA	0.901259	2.00552	0.236744	0.218743	-0.0722168	0.839156
PBX1	0.139633703495216	0.188495	1.09481	0.957361	0.597255	0.756414	0.601304
KRT79	NA	0.636918	2.00267	-0.763256	0.749258	0.213621	-0.501789
EVI2B	NA	0.0555869	-1.90316	0.453062	0.271732	-0.371342	-1.08675
KLHDC8B	0.27373590439634	0.337358	2.19121	1.97371	-0.665779	-0.757233	0.292892
RTN4RL1	NA	0.337358	2.4136	-0.388861	1.74926	4.53555	0.498211
ZNF566	0.852113722301125	-0.290673	-1.34128	-0.0851845	-0.011839	-0.38223	0.498211
ANKRD37	0.639372592717545	0.142342	-2.1118	0.739244	0.675258	-0.901857	1.2572
KRT26	NA	-0.469997	2.58607	0.236744	-0.250742	1.21362	0.498211
CYP4F3	NA	0.337358	1.56561	1.23674	-0.250742	-1.10831	0.761245
VSIG10L	0.404958297887777	-0.177215	1.67664	0.72217	0.449698	2.65419	0.275819
KRT16	NA	-0.101048	1.23926	-1.51107	-1.25074	-1.66337	1.39246
PDZD7	0.761347593123248	0.337358	5.27832	1.23674	1.85359	5.93882	0.983638
GPR141	NA	-0.247605	3.05103	0.236744	0.749258	0.213621	3.35619
PLCD1	0.796032293268866	0.00663669	1.0192	0.767258	-0.126753	0.443102	0.284086
KRT12	NA	0.752395	2.82864	0.236744	-0.250742	1.21362	0.498211
ZFP69	0.428862816175773	0.221881	1.45013	0.236744	-0.180352	0.550656	1.25028
PDCD1	NA	1.33736	6.58353	0.236744	3.86196	7.73718	4.08317
FBLL1	NA	2.65929	4.05103	-0.348219	0.749258	0.213621	-1.08675
HMX3	NA	1.18535	2.44531	0.367988	0.886762	-0.201417	-1.50179
TMEM198	0.743917370979142	-0.601242	1.11243	-0.540864	-0.250742	1.2702	0.102282
BEND4	0.629674603194424	1.71587	4.00921	0.236744	0.334221	0.213621	1.49821
SBSN	NA	0.206113	1.33483	0.236744	0.334221	2.79858	0.498211
FAM111B	NA	0.161699	-1.03749	-1.23719	0.323987	0.509862	-0.276369
KRT77	NA	0.00293886	1.51498	0.914816	-0.420667	0.213621	-0.916827
SERPINA3	NA	0.735907	1.71498	-0.16026	-0.443387	-1.57632	-0.873945
SEMA4A	NA	0.337358	1.65872	-1.34822	-0.951182	1.99123	-1.30914
ZNF107	0.913959349929016	-0.391995	-1.03316	0.821706	0.301799	0.389192	0.133214
NOXO1	NA	0.851931	5.58098	1.23674	0.749258	1.21362	1.49821
YRDC	0.722703670759007	-0.539899	-1.2974	-0.891012	0.265771	-0.209236	-0.69332
ZNF775	0.134034183263785	-0.325607	1.24368	0.821706	0.362235	-0.593734	-1.13922
RFX8	NA	-0.314719	-2.21575	0.236744	-0.250742	1.21362	1.49821
SLC6A9	0.405972898063887	-0.405867	1.1568	1.11389	-0.220368	-1.32418	-0.883792
LCE1B	NA	0.337358	2.24368	0.236744	-0.250742	1.21362	0.498211
CRACDL	0.694184106057249	0.0677508	1.06965	-1.34822	-2.57267	3.91406	-0.501789
LCE1C	NA	2.65929	3.24368	0.236744	0.749258	1.21362	0.498211
GAL3ST4	NA	-0.58018	1.54853	0.236744	-0.250742	0.728194	0.0127841
UAP1L1	NA	0.934002	1.07595	2.37425	-0.14556	2.68311	-0.539264
DACT3	0.749491599231515	2.92232	5.88753	0.429389	0.597255	-0.371342	-1.08675
COL13A1	NA	0.05725	-1.09376	1.23674	-0.298583	2.21362	0.498211
BCO2	NA	-0.0776796	1.20715	-0.0262908	0.370747	-1.00877	0.860781
SERPINB13	NA	0.279255	1.66109	0.236744	-0.250742	1.21362	0.498211
RPL37A	0.155601488970106	0.0164416	-1.01166	-1.96106	0.457811	-0.635715	-0.337353
ZNF790	0.973556244418449	0.974788	1.65872	-1.12583	-0.191241	0.0761171	1.03878
RPL12	0.21204530477371	-0.0166374	-1.2336	-3.17378	0.308238	0.367867	-0.283412
SLC29A3	NA	0.659286	1.15057	0.399015	0.443155	-0.745737	-1.30914
CNGA1	NA	0.337358	2.98064	-0.763256	-2.0581	1.21362	0.498211
ZNF511	0.895934811601913	-0.162213	-1.02641	1.02524	0.42733	0.576191	-0.724181
SFMBT2	0.763755111748461	1.65929	3.99857	1.14928	0.0711863	1.40627	-1.30914
SHISA4	NA	0.244248	1.28807	0.172613	-0.051433	0.628658	0.650214
SOWAHA	NA	0.659286	3.85839	0.236744	1.07119	2.62866	-0.0867515
TGM2	NA	0.149129	-1.12066	-0.271946	-0.0810871	-0.00877184	-0.987216
ZNF525	NA	-0.454055	-1.16071	-0.90076	0.749258	0.30673	0.0938207
FANK1	NA	0.77793	1.56561	1.82171	-0.57267	1.30673	0.678783
LIPK	NA	1.55975	2.56561	0.236744	-0.250742	1.21362	0.498211
LRRC73	NA	1.55975	2.24368	-1.52879	0.334221	3.53555	0.498211
SYS1	0.627628094579778	-0.325607	-1.00425	-0.149148	0.467487	0.365624	-0.906179
COL5A2	NA	-0.124295	1.28309	0.279812	-0.176741	0.543468	-0.333335
CARD16	NA	0.237822	1.42425	0.897257	-1.25074	-0.00877184	0.391296
MBD5	0.983083133388963	0.337358	1.62834	-0.11118	0.303458	0.462648	1.09013
POU5F1	NA	1.14471	2.15057	0.236744	0.749258	0.865697	1.08317
CDSN	NA	0.185355	1.56561	0.821706	-0.250742	0.213621	0.498211
RNF39	NA	-0.98457	1.33679	3.23674	-0.250742	2.21362	0.498211
LGALS7	NA	-0.399608	1.58471	0.236744	-0.250742	1.21362	0.498211
C11orf91	NA	-0.595528	-2.14864	2.23674	-0.420667	1.21362	0.498211
MT1M	NA	-0.247605	2.35915	0.236744	-0.250742	1.21362	0.498211
DENND6B	NA	0.270244	1.21051	0.0992401	-0.16119	1.13116	0.328286
NYNRIN	0.788045422924465	0.181239	1.67252	0.236744	0.186664	2.79858	0.498211
